@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/wipiodeicat1996/dictionary-19-150.html
@source_title: Diccionario Aguaruna ~ Castellano
@source_author: Wipio Deicat, Gerardo
@source_year: 1996
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
wipiodeicat1996/72/31	káaj	Aguaruna	kajii	Castellano	s.
wipiodeicat1996/72/31	káaj	Aguaruna	kajii	Castellano	s.
wipiodeicat1996/72/31	káaji	Aguaruna	larva o gusano que vive en su capullo y que canta de noche así: kajii	Castellano	s.
wipiodeicat1996/72/31	káaji	Aguaruna	kajii	Castellano	s.
wipiodeicat1996/72/31	káaji	Aguaruna	kajii	Castellano	s.
wipiodeicat1996/72/32	kaájam	Aguaruna	delgado (persona)	Castellano	adj.
wipiodeicat1996/72/33	kaák	Aguaruna	flor de chonta	Castellano	s.
wipiodeicat1996/72/33	kaák	Aguaruna	pulpa o carne deshuesada	Castellano	s.
wipiodeicat1996/72/34	kaaké	Aguaruna	flor de palmera	Castellano	s.
wipiodeicat1996/72/35	kaamás	Aguaruna	hoja usada para hacer patarashca	Castellano	s.
wipiodeicat1996/72/36	kaámpig	Aguaruna	delgado (persona)	Castellano	adj.
wipiodeicat1996/72/37	kaáp	Aguaruna	mosca	Castellano	s.
wipiodeicat1996/72/37	kaápe	Aguaruna	mosca	Castellano	s.
wipiodeicat1996/72/38	káap	Aguaruna	tamshi (en general)	Castellano	s.
wipiodeicat1996/72/38	káapi	Aguaruna	tamshi (en general)	Castellano	s.
wipiodeicat1996/72/39	kaáptin	Aguaruna	variedad de yuca	Castellano	s.
wipiodeicat1996/72/40	káasip	Aguaruna	gallinazo	Castellano	s.
wipiodeicat1996/72/40	káasip	Aguaruna	persona que sólo come carne sin yuca	Castellano	s.
wipiodeicat1996/72/40	káasip	Aguaruna	comelón de carne	Castellano	s.
wipiodeicat1996/72/41	kaáshap	Aguaruna	raya acuática (esp. de pez del orden de los selacios cuyo cuerpo es achatado)	Castellano	s.
wipiodeicat1996/73/2	kaáshnum	Aguaruna	especie de árbol leñoso que crece muy grueso y alto	Castellano	s.
wipiodeicat1996/73/3	káats	Aguaruna	especie de majás más pequeño con pelaje menos lustroso que el wajúnam	Castellano	s.
wipiodeicat1996/73/4	kaáu	Aguaruna	especie de lechuza	Castellano	s.
wipiodeicat1996/73/5	kaawía	Aguaruna	especie de pájaro	Castellano	s.
wipiodeicat1996/73/6	kábau	Aguaruna	comején	Castellano	s.
wipiodeicat1996/73/6	kábau	Aguaruna	nido del comején	Castellano	s.
wipiodeicat1996/73/7	kacháap	Aguaruna	enfermedad que produce ceguera y artritis	Castellano	s.
wipiodeicat1996/73/8	kachaápjut	Aguaruna	tener ceguera y artritis	Castellano	v.
wipiodeicat1996/73/9	káchi	Aguaruna	sal de roca	Castellano	s.|adj.
wipiodeicat1996/73/9	káchi	Aguaruna	persona miserable o tacaña	Castellano	s.|adj.
wipiodeicat1996/73/9	káchi	Aguaruna	miserable	Castellano	s.|adj.
wipiodeicat1996/73/10	kachít	Aguaruna	salar	Castellano	v.
wipiodeicat1996/73/11	káchu	Aguaruna	(del cast.) cuerno de vaca	Castellano	s.
wipiodeicat1996/73/11	káchu	Aguaruna	cacho	Castellano	s.
wipiodeicat1996/73/11	káchu	Aguaruna	bocina	Castellano	s.
wipiodeicat1996/73/12	kachúch	Aguaruna	gorro	Castellano	s.
wipiodeicat1996/73/13	kachúim	Aguaruna	udidera macana (instrumento de madera usado para tejer)	Castellano	s.
wipiodeicat1996/73/13	kachúima	Aguaruna	udidera macana (instrumento de madera usado para tejer)	Castellano	s.
wipiodeicat1996/73/14	kadaít	Aguaruna	remo	Castellano	s.
wipiodeicat1996/73/14	kadaítu	Aguaruna	remo	Castellano	s.
wipiodeicat1996/73/14	kanaít	Aguaruna	remo	Castellano	s.
wipiodeicat1996/73/14	kanaítu	Aguaruna	remo	Castellano	s.
wipiodeicat1996/73/14	karaít	Aguaruna	remo	Castellano	s.
wipiodeicat1996/73/14	karaítu	Aguaruna	remo	Castellano	s.
wipiodeicat1996/73/15	kaekáet	Aguaruna	poco ajustado	Castellano	adj.
wipiodeicat1996/73/15	kaekáet	Aguaruna	poco apretado	Castellano	adj.
wipiodeicat1996/73/15	kaekáepat	Aguaruna	poco ajustado	Castellano	adj.
wipiodeicat1996/73/15	kaekáepat	Aguaruna	poco apretado	Castellano	adj.
wipiodeicat1996/73/16	kaékaet	Aguaruna	amarrar con fuerza y rapidez	Castellano	v.
wipiodeicat1996/73/17	káemat	Aguaruna	alzar las piernas con las rodillas dobladas hacia los hombros	Castellano	v.
wipiodeicat1996/73/18	kaén	Aguaruna	ovillo	Castellano	s.
wipiodeicat1996/73/18	kaén	Aguaruna	gusano	Castellano	s.
wipiodeicat1996/73/18	kaén	Aguaruna	larva de escarabajo	Castellano	s.
wipiodeicat1996/73/18	kaén	Aguaruna	objeto hallado en el intestino de un animal considerado como poseedor de la suerte	Castellano	s.
wipiodeicat1996/73/18	kaénta	Aguaruna	ovillo	Castellano	s.
wipiodeicat1996/73/18	kaénta	Aguaruna	gusano	Castellano	s.
wipiodeicat1996/73/18	kaénta	Aguaruna	larva de escarabajo	Castellano	s.
wipiodeicat1996/73/18	kaénta	Aguaruna	objeto hallado en el intestino de un animal considerado como poseedor de la suerte	Castellano	s.
wipiodeicat1996/73/19	káet	Aguaruna	alzar las piernas de un animal con las rodillas dobladas hasta el pescuezo para amarrarlas	Castellano	v.
wipiodeicat1996/73/20	káet káet jigkát	Aguaruna	envolver o amarrar algo con hilo	Castellano	
wipiodeicat1996/73/20	káet káet jigkát	Aguaruna	soga	Castellano	
wipiodeicat1996/73/20	káet káet jigkát	Aguaruna	bejuco	Castellano	
wipiodeicat1996/73/21	kága	Aguaruna	estéril	Castellano	adj.|s.
wipiodeicat1996/73/21	kága	Aguaruna	lagaña	Castellano	adj.|s.
wipiodeicat1996/73/21	kága	Aguaruna	legaña	Castellano	adj.|s.
wipiodeicat1996/73/21	kága	Aguaruna	costra	Castellano	adj.|s.
wipiodeicat1996/73/21	kága	Aguaruna	cicatriz	Castellano	adj.|s.
wipiodeicat1996/73/22	kagagkáu	Aguaruna	lagañado	Castellano	adj.
wipiodeicat1996/73/22	kagagkáu	Aguaruna	lagañoso	Castellano	adj.
wipiodeicat1996/73/22	kagagkáu	Aguaruna	legañoso	Castellano	adj.
wipiodeicat1996/73/22	kagagkáu	Aguaruna	cicatrizado	Castellano	adj.
wipiodeicat1996/73/22	kagagkáu	Aguaruna	que tiene cicatriz al secarse	Castellano	adj.
wipiodeicat1996/73/23	kagajú	Aguaruna	cicatriz	Castellano	s.
wipiodeicat1996/73/24	kagámtikat	Aguaruna	ahumado	Castellano	s.
wipiodeicat1996/73/24	kagámtikat	Aguaruna	secado	Castellano	s.
wipiodeicat1996/73/25	kagát	Aguaruna	ahumar	Castellano	v.
wipiodeicat1996/73/25	kagát	Aguaruna	secar	Castellano	v.
wipiodeicat1996/73/26	kágka	Aguaruna	boquichico (esp. de pez de boca chica)	Castellano	s.
wipiodeicat1996/73/28	kagkág	Aguaruna	pierna	Castellano	s.
wipiodeicat1996/73/28	kagkáj	Aguaruna	pierna	Castellano	s.
wipiodeicat1996/73/28	kagkáji	Aguaruna	pierna	Castellano	s.
wipiodeicat1996/73/29	kágkag	Aguaruna	especie de ciempiés grande de color negro	Castellano	s.
wipiodeicat1996/73/29	kágkagku	Aguaruna	especie de ciempiés grande de color negro	Castellano	s.
wipiodeicat1996/73/31	kagkáp	Aguaruna	raíz	Castellano	s.
wipiodeicat1996/73/31	kagkáp	Aguaruna	aleta de árbol	Castellano	s.
wipiodeicat1996/73/31	kagkápe	Aguaruna	raíz	Castellano	s.
wipiodeicat1996/73/31	kagkápe	Aguaruna	aleta de árbol	Castellano	s.
wipiodeicat1996/73/32	kágkash	Aguaruna	cicatrizado (en proceso de sanar)	Castellano	adj.
wipiodeicat1996/73/33	kágkaut	Aguaruna	remendar doble	Castellano	v.
wipiodeicat1996/73/33	kágkaut	Aguaruna	enrollar con soga para amarrar	Castellano	v.
wipiodeicat1996/73/34	kagkegát	Aguaruna	rodar	Castellano	v.
wipiodeicat1996/73/34	kagkegát	Aguaruna	rodarse	Castellano	v.
wipiodeicat1996/73/34	kagkaegát	Aguaruna	rodar	Castellano	v.
wipiodeicat1996/73/34	kagkaegát	Aguaruna	rodarse	Castellano	v.
wipiodeicat1996/73/35	kagketái	Aguaruna	rueda	Castellano	s.
wipiodeicat1996/73/36	kágkui	Aguaruna	especie de pájaro	Castellano	s.
wipiodeicat1996/73/37	kagkuínu	Aguaruna	rajado	Castellano	adj.|s.
wipiodeicat1996/73/37	kagkuínu	Aguaruna	roto	Castellano	adj.|s.
wipiodeicat1996/73/37	kagkuínu	Aguaruna	reventado	Castellano	adj.|s.
wipiodeicat1996/73/37	kagkuínu	Aguaruna	rajadura	Castellano	adj.|s.
wipiodeicat1996/73/38	kagkúm	Aguaruna	especie de bejuco cuya fibra se usa para amarrar la cerbatana en forma espiral	Castellano	s.
wipiodeicat1996/73/38	kagkúmpe	Aguaruna	especie de bejuco cuya fibra se usa para amarrar la cerbatana en forma espiral	Castellano	s.
wipiodeicat1996/73/39	kagség	Aguaruna	ropa interior (calzones	Castellano	s.
wipiodeicat1996/73/39	kagség	Aguaruna	calzoncillos)	Castellano	s.
wipiodeicat1996/73/40	kái	Aguaruna	palta	Castellano	s.
wipiodeicat1996/73/41	kái	Aguaruna	hermana de mujer (lado paterno)	Castellano	s.
wipiodeicat1996/73/41	kái	Aguaruna	prima de mujer (hija del tío paterno)	Castellano	s.
wipiodeicat1996/73/41	kaíg	Aguaruna	hermana de mujer (lado paterno)	Castellano	s.
wipiodeicat1996/73/41	kaíg	Aguaruna	prima de mujer (hija del tío paterno)	Castellano	s.
wipiodeicat1996/74/1	káich	Aguaruna	pantera negra	Castellano	s.
wipiodeicat1996/74/1	káish	Aguaruna	pantera negra	Castellano	s.
wipiodeicat1996/74/3	kaikuá	Aguaruna	especie de árbol con fruto comestible para los animales usado para hacer candela y leña	Castellano	s.
wipiodeicat1996/74/4	kaím	Aguaruna	color morado	Castellano	s.
wipiodeicat1996/74/4	kaím	Aguaruna	variedad de sachapapa	Castellano	s.
wipiodeicat1996/74/5	kaíp	Aguaruna	águila	Castellano	s.
wipiodeicat1996/74/5	kaíp	Aguaruna	especie de ave rapaz	Castellano	s.
wipiodeicat1996/74/5	kaíp	Aguaruna	sacha ajo (ajo de la selva)	Castellano	s.
wipiodeicat1996/74/5	kaípi	Aguaruna	águila	Castellano	s.
wipiodeicat1996/74/5	kaípi	Aguaruna	especie de ave rapaz	Castellano	s.
wipiodeicat1996/74/5	kaípi	Aguaruna	sacha ajo (ajo de la selva)	Castellano	s.
wipiodeicat1996/74/7	kája	Aguaruna	sueño	Castellano	s.
wipiodeicat1996/74/7	kája	Aguaruna	visión	Castellano	s.
wipiodeicat1996/74/8	kája puját	Aguaruna	tener sueño	Castellano	
wipiodeicat1996/74/9	kájag	Aguaruna	cortón (esp. de insecto ortóptero)	Castellano	s.
wipiodeicat1996/74/9	kájag	Aguaruna	grillo real	Castellano	s.
wipiodeicat1996/74/9	kájagku	Aguaruna	cortón (esp. de insecto ortóptero)	Castellano	s.
wipiodeicat1996/74/9	kájagku	Aguaruna	grillo real	Castellano	s.
wipiodeicat1996/74/10	kajajúk	Aguaruna	espina de un árbol de la sierra y costa	Castellano	s.
wipiodeicat1996/74/11	kajakájak	Aguaruna	soñoliento	Castellano	adj.
wipiodeicat1996/74/12	kajakám	Aguaruna	especie de tigre muy feroz	Castellano	s.
wipiodeicat1996/74/12	kajakám	Aguaruna	pantera (mito)	Castellano	s.
wipiodeicat1996/74/13	kajakás	Aguaruna	especie de sapo chico de color marrón oscuro	Castellano	s.
wipiodeicat1996/74/14	kajakísh	Aguaruna	región del temporal	Castellano	s.
wipiodeicat1996/74/14	kajakísh	Aguaruna	sien	Castellano	s.
wipiodeicat1996/74/14	kajashík	Aguaruna	región del temporal	Castellano	s.
wipiodeicat1996/74/14	kajashík	Aguaruna	sien	Castellano	s.
wipiodeicat1996/74/15	kajamát	Aguaruna	soñar	Castellano	v.
wipiodeicat1996/74/16	kajámkagtamu	Aguaruna	sueño	Castellano	s.
wipiodeicat1996/74/17	kajámkagtut	Aguaruna	soñar	Castellano	v.
wipiodeicat1996/74/17	kajámkagtut	Aguaruna	tener un sueño	Castellano	v.
wipiodeicat1996/74/18	kajánum	Aguaruna	en sueños	Castellano	adv.
wipiodeicat1996/74/21	kajeámu	Aguaruna	mareo	Castellano	s.
wipiodeicat1996/74/22	kajéamu	Aguaruna	cólera	Castellano	s.
wipiodeicat1996/74/22	kajéamu	Aguaruna	enojo	Castellano	s.
wipiodeicat1996/74/22	kajéamu	Aguaruna	ira	Castellano	s.
wipiodeicat1996/74/22	kajéamu	Aguaruna	matanza	Castellano	s.
wipiodeicat1996/74/23	kajéchat	Aguaruna	estar de buen humor	Castellano	v.
wipiodeicat1996/74/24	kajéchu	Aguaruna	manso	Castellano	adj.
wipiodeicat1996/74/25	kajeémat	Aguaruna	atorarse	Castellano	v.
wipiodeicat1996/74/25	kajeémat	Aguaruna	ahorcarse	Castellano	v.
wipiodeicat1996/74/26	kajéet	Aguaruna	matar	Castellano	v.
wipiodeicat1996/74/26	kajéet	Aguaruna	exterminar	Castellano	v.
wipiodeicat1996/74/26	kajéet	Aguaruna	sacrificar a varios	Castellano	v.
wipiodeicat1996/74/27	kajegmáin	Aguaruna	malcriado	Castellano	adj.
wipiodeicat1996/74/27	kajegmáin	Aguaruna	insoportable	Castellano	adj.
wipiodeicat1996/74/28	kajejút	Aguaruna	envidiar	Castellano	v.
wipiodeicat1996/74/28	kajejút	Aguaruna	odiar	Castellano	v.
wipiodeicat1996/74/28	kajejút	Aguaruna	aborrecer	Castellano	v.
wipiodeicat1996/74/28	kajejút	Aguaruna	criticar	Castellano	v.
wipiodeicat1996/74/28	kajejút	Aguaruna	murmurar	Castellano	v.
wipiodeicat1996/74/28	kajejút	Aguaruna	tener furor	Castellano	v.
wipiodeicat1996/74/29	kajémtikat	Aguaruna	hacer amargar	Castellano	v.
wipiodeicat1996/74/29	kajémtikat	Aguaruna	hacer enojar	Castellano	v.
wipiodeicat1996/74/29	kajémtikat	Aguaruna	causar enojo	Castellano	v.
wipiodeicat1996/74/29	kajémtikat	Aguaruna	encolerizar	Castellano	v.
wipiodeicat1996/74/30	kajémtin	Aguaruna	colérico	Castellano	adj.
wipiodeicat1996/74/30	kajémtin	Aguaruna	rabioso	Castellano	adj.
wipiodeicat1996/74/30	kajémtin	Aguaruna	bravucón	Castellano	adj.
wipiodeicat1996/74/30	kajémtin	Aguaruna	serio	Castellano	adj.
wipiodeicat1996/74/30	kajémtin	Aguaruna	celoso	Castellano	adj.
wipiodeicat1996/74/31	kajén	Aguaruna	celoso	Castellano	adj.
wipiodeicat1996/74/31	kajén	Aguaruna	colérico	Castellano	adj.
wipiodeicat1996/74/31	kajén	Aguaruna	arisco	Castellano	adj.
wipiodeicat1996/74/31	kajén	Aguaruna	feroz	Castellano	adj.
wipiodeicat1996/74/31	kajén	Aguaruna	bravo (animal)	Castellano	adj.
wipiodeicat1996/74/32	kajét	Aguaruna	enojar	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	amargar	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	molestar	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	estar de mal humor varios	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	murmurar varios	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	tener celos	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	cólera	Castellano	v.|s.
wipiodeicat1996/74/32	kajét	Aguaruna	enojo	Castellano	v.|s.
wipiodeicat1996/74/33	kajiaú	Aguaruna	fermentado	Castellano	adj.
wipiodeicat1996/74/34	kajíit	Aguaruna	dormir varios	Castellano	v.
wipiodeicat1996/74/34	kajíit	Aguaruna	dormir en grupo	Castellano	v.
wipiodeicat1996/74/34	kajíit	Aguaruna	dormir juntos	Castellano	v.
wipiodeicat1996/74/35	kajíit	Aguaruna	fermentar	Castellano	v.
wipiodeicat1996/74/36	kajíji	Aguaruna	tizón	Castellano	s.
wipiodeicat1996/74/36	kaíji	Aguaruna	tizón	Castellano	s.
wipiodeicat1996/74/37	kajímatbau	Aguaruna	olvido	Castellano	s.
wipiodeicat1996/74/37	kajímatmau	Aguaruna	olvido	Castellano	s.
wipiodeicat1996/74/38	kajimátkimu	Aguaruna	marginado	Castellano	adj.
wipiodeicat1996/74/38	kajimátkimu	Aguaruna	olvidado	Castellano	adj.
wipiodeicat1996/74/38	kajimátkimu	Aguaruna	abandonado	Castellano	adj.
wipiodeicat1996/74/39	kajimátmain	Aguaruna	que se puede desvalorar	Castellano	adj.
wipiodeicat1996/74/39	kajimátmain	Aguaruna	olvidar	Castellano	adj.
wipiodeicat1996/74/40	kajimátut	Aguaruna	olvidar	Castellano	v.
wipiodeicat1996/74/40	kajimátut	Aguaruna	dejar una cosa por olvido	Castellano	v.
wipiodeicat1996/74/40	kajimátut	Aguaruna	marginar	Castellano	v.
wipiodeicat1996/74/41	kajinát	Aguaruna	apagar	Castellano	v.
wipiodeicat1996/74/41	kajinát	Aguaruna	descuidar	Castellano	v.
wipiodeicat1996/74/41	kajinát	Aguaruna	callar	Castellano	v.
wipiodeicat1996/74/42	kájinchau	Aguaruna	receloso	Castellano	adj.
wipiodeicat1996/74/42	kájinchau	Aguaruna	que no tiene visión	Castellano	adj.
wipiodeicat1996/74/43	kajinmámat	Aguaruna	descuidarse	Castellano	v.
wipiodeicat1996/74/43	kajinmámat	Aguaruna	hacer con descuido	Castellano	v.
wipiodeicat1996/74/43	kajinmámat	Aguaruna	tener confianza	Castellano	v.
wipiodeicat1996/74/44	kájintin	Aguaruna	que tiene visión	Castellano	adj.
wipiodeicat1996/74/45	kajintúmat	Aguaruna	descuidarse	Castellano	v.
wipiodeicat1996/74/46	kajíntut	Aguaruna	descuidar	Castellano	v.
wipiodeicat1996/75/1	kajíp	Aguaruna	lombriz grande de tierra que hizo embarazar a una mujer (mito)	Castellano	s.
wipiodeicat1996/75/2	kajís	Aguaruna	(del cast.) carrizo	Castellano	s.
wipiodeicat1996/75/2	kajísa	Aguaruna	(del cast.) carrizo	Castellano	s.
wipiodeicat1996/75/3	kajít	Aguaruna	comer o mascar hojas en cantidad	Castellano	v.
wipiodeicat1996/75/3	kajít	Aguaruna	masticar	Castellano	v.
wipiodeicat1996/75/3	kajít	Aguaruna	fermentar	Castellano	v.
wipiodeicat1996/75/3	kajíit	Aguaruna	comer o mascar hojas en cantidad	Castellano	v.
wipiodeicat1996/75/3	kajíit	Aguaruna	masticar	Castellano	v.
wipiodeicat1996/75/3	kajíit	Aguaruna	fermentar	Castellano	v.
wipiodeicat1996/75/4	kajít	Aguaruna	oscuro	Castellano	adj.
wipiodeicat1996/75/4	kajítu	Aguaruna	oscuro	Castellano	adj.
wipiodeicat1996/75/5	kajítchat	Aguaruna	desconfiar	Castellano	v.
wipiodeicat1996/75/6	kajítchatai	Aguaruna	mañoso	Castellano	adj.
wipiodeicat1996/75/7	kajitdáiyat	Aguaruna	tener confianza	Castellano	v.
wipiodeicat1996/75/8	kajítkagtamu	Aguaruna	confianza	Castellano	s.
wipiodeicat1996/75/9	kajítkagtut	Aguaruna	confiar	Castellano	v.
wipiodeicat1996/75/9	kajítkagtut	Aguaruna	tener confianza	Castellano	v.
wipiodeicat1996/75/10	kajitmáinchau	Aguaruna	mañoso	Castellano	adj.
wipiodeicat1996/75/11	kajitút	Aguaruna	dar confianza a alguien	Castellano	v.
wipiodeicat1996/75/11	kajitút	Aguaruna	confiar	Castellano	v.
wipiodeicat1996/75/12	kajuí	Aguaruna	(del cast.) café	Castellano	s.
wipiodeicat1996/75/13	kajún	Aguaruna	(del cast.) cajón	Castellano	s.
wipiodeicat1996/75/13	kajúna	Aguaruna	(del cast.) cajón	Castellano	s.
wipiodeicat1996/75/14	kajúntsam	Aguaruna	especie de pájaro	Castellano	s.
wipiodeicat1996/75/15	kajúptin	Aguaruna	con cabello sucio	Castellano	adj.
wipiodeicat1996/75/16	káka	Aguaruna	especie de árbol	Castellano	s.
wipiodeicat1996/75/17	kakaákan	Aguaruna	irritable	Castellano	adj.
wipiodeicat1996/75/17	kakaákan	Aguaruna	que se le puede hacer molestar	Castellano	adj.
wipiodeicat1996/75/17	kakaákan	Aguaruna	ligero	Castellano	adj.
wipiodeicat1996/75/18	kákagchau	Aguaruna	manso	Castellano	adj.
wipiodeicat1996/75/18	kákagchau	Aguaruna	fácil	Castellano	adj.
wipiodeicat1996/75/18	kákagchau	Aguaruna	sencillo	Castellano	adj.
wipiodeicat1996/75/18	kákagchau	Aguaruna	simple	Castellano	adj.
wipiodeicat1996/75/19	kákagchauch	Aguaruna	noble	Castellano	adj.
wipiodeicat1996/75/19	kákagchauch	Aguaruna	humilde	Castellano	adj.
wipiodeicat1996/75/19	kákagchauchi	Aguaruna	noble	Castellano	adj.
wipiodeicat1996/75/19	kákagchauchi	Aguaruna	humilde	Castellano	adj.
wipiodeicat1996/75/20	kakájam	Aguaruna	valiente	Castellano	adj.
wipiodeicat1996/75/21	kákajuts	Aguaruna	fácil	Castellano	adj.
wipiodeicat1996/75/21	kákajuts	Aguaruna	posible	Castellano	adj.
wipiodeicat1996/75/21	kákajuts	Aguaruna	difícil	Castellano	adj.
wipiodeicat1996/75/21	kákajuts	Aguaruna	imposible	Castellano	adj.
wipiodeicat1996/75/22	kákajuts dútikmain	Aguaruna	fácil	Castellano	
wipiodeicat1996/75/22	kákajuts dútikmain	Aguaruna	posible de hacer	Castellano	
wipiodeicat1996/75/23	kákajuts dútikmainchau	Aguaruna	difícil	Castellano	
wipiodeicat1996/75/23	kákajuts dútikmainchau	Aguaruna	imposible de hacer	Castellano	
wipiodeicat1996/75/24	kakákchau	Aguaruna	débil	Castellano	adj.
wipiodeicat1996/75/24	kakákchau	Aguaruna	desgastado	Castellano	adj.
wipiodeicat1996/75/24	kakákchau	Aguaruna	sin resistencia	Castellano	adj.
wipiodeicat1996/75/24	kakákchau	Aguaruna	impotente	Castellano	adj.
wipiodeicat1996/75/25	kakámu	Aguaruna	esfuerzo	Castellano	s.
wipiodeicat1996/75/26	kakandáibau	Aguaruna	disputas	Castellano	s.
wipiodeicat1996/75/27	kakandáyat	Aguaruna	tener disputas	Castellano	v.
wipiodeicat1996/75/27	kakandáyat	Aguaruna	disputar	Castellano	v.
wipiodeicat1996/75/27	kakandáyat	Aguaruna	discutir	Castellano	v.
wipiodeicat1996/75/27	kakandáiyat	Aguaruna	tener disputas	Castellano	v.
wipiodeicat1996/75/27	kakandáiyat	Aguaruna	disputar	Castellano	v.
wipiodeicat1996/75/27	kakandáiyat	Aguaruna	discutir	Castellano	v.
wipiodeicat1996/75/28	kakánmabau	Aguaruna	esfuerzo	Castellano	s.
wipiodeicat1996/75/29	kakanmámat	Aguaruna	esforzarse	Castellano	v.
wipiodeicat1996/75/30	kakantút	Aguaruna	hacer un esfuerzo	Castellano	v.
wipiodeicat1996/75/30	kakantút	Aguaruna	esforzarse para hacer algo	Castellano	v.
wipiodeicat1996/75/30	kakantút	Aguaruna	discutir	Castellano	v.
wipiodeicat1996/75/30	kakantút	Aguaruna	originar disputas	Castellano	v.
wipiodeicat1996/75/30	kakantút	Aguaruna	resondrar	Castellano	v.
wipiodeicat1996/75/32	kakatút	Aguaruna	cacarear	Castellano	v.
wipiodeicat1996/75/33	kakáuchu	Aguaruna	flojo	Castellano	adj.|s.
wipiodeicat1996/75/33	kakáuchu	Aguaruna	débil	Castellano	adj.|s.
wipiodeicat1996/75/33	kakáuchu	Aguaruna	pesado	Castellano	adj.|s.
wipiodeicat1996/75/33	kakáuchu	Aguaruna	flema	Castellano	adj.|s.
wipiodeicat1996/75/34	kakáut	Aguaruna	provocar una discusión	Castellano	v.
wipiodeicat1996/75/34	kakáut	Aguaruna	esforzar	Castellano	v.
wipiodeicat1996/75/34	kakáut	Aguaruna	esforzarse	Castellano	v.
wipiodeicat1996/75/34	kakáut	Aguaruna	apresurar	Castellano	v.
wipiodeicat1996/75/34	kakáut	Aguaruna	apurar	Castellano	v.
wipiodeicat1996/75/34	kakát	Aguaruna	provocar una discusión	Castellano	v.
wipiodeicat1996/75/34	kakát	Aguaruna	esforzar	Castellano	v.
wipiodeicat1996/75/34	kakát	Aguaruna	esforzarse	Castellano	v.
wipiodeicat1996/75/34	kakát	Aguaruna	apresurar	Castellano	v.
wipiodeicat1996/75/34	kakát	Aguaruna	apurar	Castellano	v.
wipiodeicat1996/75/35	kakáyat	Aguaruna	agachar	Castellano	v.
wipiodeicat1996/75/36	kakéetut	Aguaruna	bajar varios de arriba (se refiere a las aves)	Castellano	v.
wipiodeicat1996/75/36	kakéetut	Aguaruna	descender varios	Castellano	v.
wipiodeicat1996/75/37	kakégat	Aguaruna	caer muchos	Castellano	v.
wipiodeicat1996/75/38	káki	Aguaruna	apretado	Castellano	adj.
wipiodeicat1996/75/39	káki mejéch	Aguaruna	plátano guineo	Castellano	
wipiodeicat1996/75/40	kákijumat	Aguaruna	estreñir	Castellano	v.
wipiodeicat1996/75/40	kakíjut	Aguaruna	estreñir	Castellano	v.
wipiodeicat1996/75/41	kakíjus	Aguaruna	especie de hongo comestible	Castellano	s.
wipiodeicat1996/75/43	kakimát	Aguaruna	apretar	Castellano	v.
wipiodeicat1996/75/43	kakimát	Aguaruna	tupir	Castellano	v.
wipiodeicat1996/75/44	kakiu	Aguaruna	especie de árbol	Castellano	s.
wipiodeicat1996/75/45	káku	Aguaruna	puñete	Castellano	s.
wipiodeicat1996/75/46	kamanchá	Aguaruna	especie de palmera espinosa	Castellano	s.
wipiodeicat1996/75/47	kámatak	Aguaruna	playa	Castellano	s.
wipiodeicat1996/75/47	kámatak	Aguaruna	arena	Castellano	s.
wipiodeicat1996/75/47	kámatak	Aguaruna	orilla arenosa del río	Castellano	s.
wipiodeicat1996/75/48	kamáush	Aguaruna	especie de árbol cuya corteza era usada antiguamente para hacer una especie de colcha	Castellano	s.
wipiodeicat1996/75/48	kamúsh	Aguaruna	especie de árbol cuya corteza era usada antiguamente para hacer una especie de colcha	Castellano	s.
wipiodeicat1996/75/48	kamúshi	Aguaruna	especie de árbol cuya corteza era usada antiguamente para hacer una especie de colcha	Castellano	s.
wipiodeicat1996/75/49	kamé	Aguaruna	verdad	Castellano	interj.
wipiodeicat1996/75/49	kamé	Aguaruna	es cierto	Castellano	interj.
wipiodeicat1996/75/49	kamé	Aguaruna	claro	Castellano	interj.
wipiodeicat1996/75/49	kamé	Aguaruna	de veras	Castellano	interj.
wipiodeicat1996/75/50	káme	Aguaruna	así es	Castellano	adv.
wipiodeicat1996/75/50	káme	Aguaruna	entonces	Castellano	adv.
wipiodeicat1996/75/50	káme	Aguaruna	de veras	Castellano	adv.
wipiodeicat1996/75/51	kaméta	Aguaruna	claro pues	Castellano	interj.
wipiodeicat1996/75/52	kamís	Aguaruna	(del cast.)	Castellano	s.
wipiodeicat1996/75/52	kamís	Aguaruna	camisa	Castellano	s.
wipiodeicat1996/75/52	kamís	Aguaruna	tarachi (tela con que las mujeres cubren su cuerpo)	Castellano	s.
wipiodeicat1996/75/52	kamísa	Aguaruna	(del cast.)	Castellano	s.
wipiodeicat1996/75/52	kamísa	Aguaruna	camisa	Castellano	s.
wipiodeicat1996/75/52	kamísa	Aguaruna	tarachi (tela con que las mujeres cubren su cuerpo)	Castellano	s.
