@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/larson1966/dictionary-1-90.html
@source_title: Vocabulario Aguaruna de Amazonas
@source_author: Larson, Mildred L.
@source_year: 1966
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
larson1966/45/30	minakmámat	Aguaruna	cruzar los brazos	Castellano	
larson1966/45/31	minakút	Aguaruna	abrazar	Castellano	
larson1966/45/32	minít	Aguaruna	venir	Castellano	
larson1966/45/33	mísa	Aguaruna	mesa	Castellano	
larson1966/45/34	misátak	Aguaruna	capturado	Castellano	
larson1966/45/34	misátak	Aguaruna	esclavo	Castellano	
larson1966/46/1	mísha	Aguaruna	atado de nueces llevado como adorno en las blusas de las mujeres	Castellano	
larson1966/46/2	míshu	Aguaruna	gato	Castellano	
larson1966/46/3	mitát	Aguaruna	silencio	Castellano	
larson1966/46/4	muchíg	Aguaruna	piedra áspera	Castellano	
larson1966/46/4	muchíg	Aguaruna	piedra tosca	Castellano	
larson1966/46/5	muchitút	Aguaruna	moverse	Castellano	
larson1966/46/6	múja̱	Aguaruna	cerros	Castellano	
larson1966/46/6	múja̱	Aguaruna	sierra	Castellano	
larson1966/46/7	múja̱ tsakakú	Aguaruna	cordillera	Castellano	
larson1966/46/8	múja̱ wajásuch	Aguaruna	cerro de pequeña altura	Castellano	
larson1966/46/9	muját	Aguaruna	especie de plátano	Castellano	
larson1966/46/10	mujuí	Aguaruna	sapo	Castellano	
larson1966/46/11	mujúshinim	Aguaruna	especie de árbol	Castellano	
larson1966/46/12	múmpat	Aguaruna	crecer	Castellano	
larson1966/46/13	múun	Aguaruna	grande	Castellano	
larson1966/46/13	múun	Aguaruna	adultos	Castellano	
larson1966/46/13	múun	Aguaruna	ancianos	Castellano	
larson1966/46/14	múun dáwe̱	Aguaruna	dedo grande de pie	Castellano	
larson1966/46/15	múun uwég	Aguaruna	dedo pulgar	Castellano	
larson1966/46/16	múnchi	Aguaruna	especie de fruta silvestre	Castellano	
larson1966/46/17	muúnji̱	Aguaruna	adultos	Castellano	
larson1966/46/18	muúntuch	Aguaruna	anciano	Castellano	
larson1966/46/18	muúntuch	Aguaruna	viejo	Castellano	
larson1966/46/19	muntúk paámpa	Aguaruna	especie de plátano	Castellano	
larson1966/46/20	múntsu	Aguaruna	leche	Castellano	
larson1966/46/20	múntsu	Aguaruna	pecho	Castellano	
larson1966/46/21	muntsujú̱t	Aguaruna	señorita	Castellano	
larson1966/46/22	muntsút	Aguaruna	mamar	Castellano	
larson1966/46/23	nagkaégat	Aguaruna	detener	Castellano	
larson1966/46/23	nagkaégat	Aguaruna	interceptar	Castellano	
larson1966/46/24	nagkáemat	Aguaruna	pasado	Castellano	
larson1966/46/25	nagkágas	Aguaruna	más de	Castellano	
larson1966/46/26	nagkágat	Aguaruna	pasar	Castellano	
larson1966/46/26	nagkágat	Aguaruna	sobrepasar	Castellano	
larson1966/46/27	nagkámat	Aguaruna	causar	Castellano	
larson1966/46/27	nagkámat	Aguaruna	comenzar	Castellano	
larson1966/46/27	nagkámat	Aguaruna	principiar	Castellano	
larson1966/46/28	nágkamau	Aguaruna	causa	Castellano	
larson1966/46/28	nágkamau	Aguaruna	comienzo	Castellano	
larson1966/46/29	nágkamchak	Aguaruna	origen	Castellano	
larson1966/46/30	nágkamchatin	Aguaruna	en el principio	Castellano	
larson1966/46/30	nágkamchatin	Aguaruna	cuando empezó	Castellano	
larson1966/46/31	nágkamtin	Aguaruna	al principio	Castellano	
larson1966/46/32	nágkanat	Aguaruna	exterminar	Castellano	
larson1966/47/1	nagkánbau	Aguaruna	último	Castellano	
larson1966/47/1	nagkánbau	Aguaruna	fin	Castellano	
larson1966/47/2	nagkánkiu	Aguaruna	persona que ignora estar en sus últimos días de vida	Castellano	
larson1966/47/3	nagkánmaunum	Aguaruna	finalmente	Castellano	
larson1966/47/4	nágkatkau	Aguaruna	fin	Castellano	
larson1966/47/4	nágkatkau	Aguaruna	término	Castellano	
larson1966/47/5	nagkéemat	Aguaruna	pasar a otro parte	Castellano	
larson1966/47/5	nagkéemat	Aguaruna	cruzar	Castellano	
larson1966/47/6	nágki	Aguaruna	lanza	Castellano	
larson1966/47/7	nagkimát	Aguaruna	tirar con la mano	Castellano	
larson1966/47/7	nagkimát	Aguaruna	matar con lanza	Castellano	
larson1966/47/8	nagkimtái̱	Aguaruna	honda	Castellano	
larson1966/47/9	nagkít	Aguaruna	tirar	Castellano	
larson1966/47/9	nagkít	Aguaruna	lanzar	Castellano	
larson1966/47/10	nágku	Aguaruna	carrizo para hacer flauta	Castellano	
larson1966/47/11	nágnum	Aguaruna	especie de árbol	Castellano	
larson1966/47/12	náin	Aguaruna	arríba	Castellano	
larson1966/47/12	náin	Aguaruna	cuesta arriba	Castellano	
larson1966/47/12	náin	Aguaruna	cima	Castellano	
larson1966/47/13	náinta tsakáji̱	Aguaruna	cumbre de un cerro	Castellano	
larson1966/47/14	náinti̱a̱	Aguaruna	los que están arriba	Castellano	
larson1966/47/15	nája	Aguaruna	ortiga	Castellano	
larson1966/47/16	najág	Aguaruna	naranja	Castellano	
larson1966/47/17	najái̱mat	Aguaruna	dolor	Castellano	
larson1966/47/17	najái̱mat	Aguaruna	estar enfermo y con dolor	Castellano	
larson1966/47/18	nájajaip	Aguaruna	especie de árbol que tiene una frutita amarilla	Castellano	
larson1966/47/19	najá̱amamu̱	Aguaruna	pisada	Castellano	
larson1966/47/19	najá̱amamu̱	Aguaruna	huella	Castellano	
larson1966/47/19	najá̱amamu̱	Aguaruna	rastro	Castellano	
larson1966/47/20	naja̱mát	Aguaruna	doler	Castellano	
larson1966/47/21	naja̱mín	Aguaruna	doloroso	Castellano	
larson1966/47/22	najánat	Aguaruna	hacer cosas	Castellano	
larson1966/47/23	najánet	Aguaruna	convertir	Castellano	
larson1966/47/23	najánet	Aguaruna	formarse	Castellano	
larson1966/47/24	najápau	Aguaruna	creador	Castellano	
larson1966/47/25	nájat	Aguaruna	pisarlo	Castellano	
larson1966/47/26	najáwe̱	Aguaruna	duende	Castellano	
larson1966/47/26	najáwe̱	Aguaruna	hada	Castellano	
larson1966/47/26	najáwe̱	Aguaruna	eco	Castellano	
larson1966/47/27	nakitút	Aguaruna	no querer	Castellano	
larson1966/47/28	namág	Aguaruna	verdura de hojas nuevas de yuca	Castellano	
larson1966/47/29	namáj	Aguaruna	caldo de carne y hojas de yuca	Castellano	
larson1966/47/30	namák	Aguaruna	río	Castellano	
larson1966/47/31	namák dakumkámu̱	Aguaruna	papa	Castellano	
larson1966/47/32	namakiá̱	Aguaruna	fluvial de río	Castellano	
larson1966/47/33	namijút	Aguaruna	masticar para alimentar al perro	Castellano	
larson1966/47/34	namimáu	Aguaruna	mellado	Castellano	
larson1966/47/35	naminjáu	Aguaruna	áspero	Castellano	
larson1966/47/35	naminjáu	Aguaruna	abollado	Castellano	
larson1966/47/36	námpa	Aguaruna	azada	Castellano	
larson1966/48/1	námpeg	Aguaruna	fiesta de triunfo celebrada al regresar de la guerra a la vez que se reducen las cabezas de las víctimas	Castellano	
larson1966/48/2	nampekú	Aguaruna	estar borracho	Castellano	
larson1966/48/2	nampekú	Aguaruna	una persona borracha	Castellano	
larson1966/48/3	nampén	Aguaruna	bebedor	Castellano	
larson1966/48/3	nampén	Aguaruna	borracho	Castellano	
larson1966/48/4	nampét	Aguaruna	emborracharse	Castellano	
larson1966/48/4	nampét	Aguaruna	bailar	Castellano	
larson1966/48/4	nampét	Aguaruna	baile	Castellano	
larson1966/48/5	nampiáju̱	Aguaruna	calvo	Castellano	
larson1966/48/6	námpich	Aguaruna	lombriz	Castellano	
larson1966/48/7	nampichiyá̱u̱	Aguaruna	anguila	Castellano	
larson1966/48/8	nampút	Aguaruna	casi	Castellano	
larson1966/48/9	namuámu	Aguaruna	puñado	Castellano	
larson1966/48/10	namúk	Aguaruna	calabaza	Castellano	
larson1966/48/11	namukbáu	Aguaruna	batido	Castellano	
larson1966/48/12	namút	Aguaruna	machucar	Castellano	
larson1966/48/12	namút	Aguaruna	aplastar	Castellano	
larson1966/48/12	namút	Aguaruna	moler	Castellano	
larson1966/48/12	namút	Aguaruna	disolver	Castellano	
larson1966/48/12	namút	Aguaruna	empuñar	Castellano	
larson1966/48/13	nanáju̱	Aguaruna	endurecido (comida)	Castellano	
larson1966/48/14	nanamát	Aguaruna	volar	Castellano	
larson1966/48/14	nanamát	Aguaruna	flotar	Castellano	
larson1966/48/15	nanápe̱	Aguaruna	ala	Castellano	
larson1966/48/16	náncha	Aguaruna	nave	Castellano	
larson1966/48/17	nanchíjam	Aguaruna	arrocero	Castellano	
larson1966/48/18	nanchík	Aguaruna	uñas	Castellano	
larson1966/48/19	nanchikiít	Aguaruna	rascar	Castellano	
larson1966/48/19	nanchikiít	Aguaruna	escarbar	Castellano	
larson1966/48/20	nanét	Aguaruna	endereza	Castellano	
larson1966/48/21	nantag	Aguaruna	racimo	Castellano	
larson1966/48/22	nantáj	Aguaruna	cadera	Castellano	
larson1966/48/23	nantát	Aguaruna	levantar	Castellano	
larson1966/48/24	nántu	Aguaruna	luna	Castellano	
larson1966/48/24	nántu	Aguaruna	mes	Castellano	
larson1966/48/25	nántu akéwai	Aguaruna	tiempo que no hay luna	Castellano	
larson1966/48/26	nántu etsáwamu	Aguaruna	luna menguante	Castellano	
larson1966/48/27	nántu tak	Aguaruna	principio del mes entrante	Castellano	
larson1966/48/28	nántu takáu	Aguaruna	luna creciente	Castellano	
larson1966/48/29	nantsáju̱	Aguaruna	raquítico	Castellano	
larson1966/48/29	nantsáju̱	Aguaruna	no crece	Castellano	
larson1966/48/30	nantsemát	Aguaruna	danza	Castellano	
larson1966/48/30	nantsemát	Aguaruna	baile	Castellano	
larson1966/48/30	nantsemát	Aguaruna	cantar	Castellano	
larson1966/48/30	nantsemát	Aguaruna	bailar	Castellano	
larson1966/48/31	napúju̱k	Aguaruna	especie de árbol	Castellano	
larson1966/48/32	natúch	Aguaruna	gusano suri	Castellano	
larson1966/49/1	náut	Aguaruna	acción	Castellano	
larson1966/49/1	náut	Aguaruna	hacer	Castellano	
larson1966/49/1	náut	Aguaruna	poder	Castellano	
larson1966/49/2	náwan	Aguaruna	hija	Castellano	
larson1966/49/3	nayáim	Aguaruna	cielo	Castellano	
larson1966/49/4	nayánts	Aguaruna	mar	Castellano	
larson1966/49/5	nayantsánmaya̱	Aguaruna	marítima	Castellano	
larson1966/49/6	nayáp	Aguaruna	gavilán	Castellano	
larson1966/49/7	nayapí̱	Aguaruna	aleta de pescado	Castellano	
larson1966/49/8	nayá̱u̱	Aguaruna	alto	Castellano	
larson1966/49/8	nayá̱u̱	Aguaruna	gran tamaño	Castellano	
larson1966/49/9	néanchip	Aguaruna	llorón	Castellano	
larson1966/49/10	negáiki	Aguaruna	lágrimas	Castellano	
larson1966/49/11	néje̱	Aguaruna	carne	Castellano	
larson1966/49/11	néje̱	Aguaruna	fruta	Castellano	
larson1966/49/12	nejé̱t	Aguaruna	producir	Castellano	
larson1966/49/12	nejé̱t	Aguaruna	fructificar	Castellano	
larson1966/49/13	nemáju̱t	Aguaruna	seguir	Castellano	
larson1966/49/14	nemásdayat	Aguaruna	enemistar	Castellano	
larson1966/49/15	némat	Aguaruna	colgarse	Castellano	
larson1966/49/16	nénat	Aguaruna	colgar cosas	Castellano	
larson1966/49/17	nené̱ntu	Aguaruna	redondo	Castellano	
larson1966/49/17	nené̱ntu	Aguaruna	círculo	Castellano	
larson1966/49/18	nentemát	Aguaruna	cesar de quemar	Castellano	
larson1966/49/19	nentémui	Aguaruna	crepúsculo	Castellano	
larson1966/49/20	nénut	Aguaruna	colgar	Castellano	
larson1966/49/21	níi	Aguaruna	él	Castellano	
larson1966/49/21	níi	Aguaruna	ella	Castellano	
larson1966/49/22	níigki anétjumau	Aguaruna	persona infeliz por pensar solo en sí	Castellano	
larson1966/49/23	nijamánch	Aguaruna	masato (bebida de yuca)	Castellano	
larson1966/49/24	níjat	Aguaruna	envenenar una quebrada con barbasco	Castellano	
larson1966/49/25	niját	Aguaruna	lavar	Castellano	
larson1966/49/26	níji̱	Aguaruna	hilo	Castellano	
larson1966/49/27	nijít	Aguaruna	copularse	Castellano	
larson1966/49/27	nijít	Aguaruna	hacer acto sexual	Castellano	
larson1966/49/28	niimát	Aguaruna	abrir los ojos	Castellano	
larson1966/49/29	niímchau	Aguaruna	una persona que no ve	Castellano	
larson1966/49/30	nimpáin	Aguaruna	calor	Castellano	
larson1966/49/30	nimpáin	Aguaruna	caliente	Castellano	
larson1966/49/31	nimpáaju̱	Aguaruna	caliente	Castellano	
larson1966/49/32	niín	Aguaruna	a él	Castellano	
larson1966/49/32	niín	Aguaruna	a ella	Castellano	
larson1966/49/33	nínu	Aguaruna	suyo (de él)	Castellano	
larson1966/49/33	nínu	Aguaruna	suya (de ella)	Castellano	
larson1966/50/1	nínut	Aguaruna	doblar	Castellano	
larson1966/50/1	nínut	Aguaruna	endoblar	Castellano	
larson1966/50/2	nu	Aguaruna	ésto	Castellano	
larson1966/50/2	nu	Aguaruna	lo mismo	Castellano	
larson1966/50/3	núgka	Aguaruna	mundo	Castellano	
larson1966/50/3	núgka	Aguaruna	tierra	Castellano	
larson1966/50/4	nugká̱	Aguaruna	abajo	Castellano	
larson1966/50/4	nugká̱	Aguaruna	bajo (lugar)	Castellano	
larson1966/50/5	nugkágkat	Aguaruna	medio bajo	Castellano	
larson1966/50/6	nugká̱uch	Aguaruna	muy bajo	Castellano	
larson1966/50/7	núgkui	Aguaruna	niña extraordinaria de las tradiciones aguarunas	Castellano	
larson1966/50/8	nugkút	Aguaruna	ponerse camisa	Castellano	
larson1966/50/8	nugkút	Aguaruna	vestirse de la cabeza hacía abajo	Castellano	
larson1966/50/9	núgse	Aguaruna	chancaca	Castellano	
larson1966/50/9	núgse	Aguaruna	dulce	Castellano	
larson1966/50/9	núgse	Aguaruna	panela	Castellano	
larson1966/50/10	nuíshnum	Aguaruna	especie de árbol	Castellano	
larson1966/50/11	nú̱jag	Aguaruna	creciente grande del río	Castellano	
larson1966/50/12	nuján	Aguaruna	hambre	Castellano	
larson1966/50/13	núji̱	Aguaruna	hocico	Castellano	
larson1966/50/13	núji̱	Aguaruna	nariz	Castellano	
larson1966/50/13	núji̱	Aguaruna	proa de canoa	Castellano	
larson1966/50/13	núji̱	Aguaruna	pico de ave	Castellano	
larson1966/50/14	nují̱ wáji̱	Aguaruna	fosas nasales	Castellano	
larson1966/50/15	nujín	Aguaruna	huevos	Castellano	
larson1966/50/16	nujínum	Aguaruna	río arriba	Castellano	
larson1966/50/17	nújit	Aguaruna	tapar huecos	Castellano	
larson1966/50/18	númamtin	Aguaruna	aparente	Castellano	
larson1966/50/19	númamtin áta	Aguaruna	asimilar	Castellano	
larson1966/50/20	númi	Aguaruna	árbol	Castellano	
larson1966/50/20	númi	Aguaruna	palo	Castellano	
larson1966/50/20	númi	Aguaruna	madera	Castellano	
larson1966/50/21	númi átuimu	Aguaruna	escalera	Castellano	
larson1966/50/22	númi jétet	Aguaruna	comenzar a cortar árboles	Castellano	
larson1966/50/23	numí kuishí	Aguaruna	planta aerea (parásito)	Castellano	
larson1966/50/24	númi mantúk	Aguaruna	tronco de árbol	Castellano	
larson1966/50/25	númi papámu̱	Aguaruna	escalera	Castellano	
larson1966/50/26	númi táumat	Aguaruna	cincelar	Castellano	
larson1966/50/27	numíji̱	Aguaruna	tallo	Castellano	
larson1966/50/28	númpa	Aguaruna	sangre	Castellano	
larson1966/50/29	numpí téte̱	Aguaruna	mosquito	Castellano	
larson1966/50/29	numpí téte̱	Aguaruna	mosco	Castellano	
larson1966/50/30	numpíg	Aguaruna	ano	Castellano	
larson1966/50/30	numpíg	Aguaruna	recto	Castellano	
larson1966/50/31	núni ái̱	Aguaruna	mientras que	Castellano	
larson1966/50/31	núni ái̱	Aguaruna	cuando	Castellano	
larson1966/50/32	núniamuik	Aguaruna	a la vez	Castellano	
larson1966/50/33	núniamunum	Aguaruna	durante	Castellano	
larson1966/50/34	núnik	Aguaruna	entonces	Castellano	
larson1966/50/34	núnik	Aguaruna	después	Castellano	
larson1966/51/1	núnikmin	Aguaruna	finalidad	Castellano	
larson1966/51/2	núniktasa wakéjamu̱	Aguaruna	aspiración	Castellano	
larson1966/51/3	núniktasa wakéjut	Aguaruna	aspirar	Castellano	
larson1966/51/4	núnisag	Aguaruna	lo mismo	Castellano	
larson1966/51/5	núnit	Aguaruna	hacer lo mismo	Castellano	
larson1966/51/5	núnit	Aguaruna	remontar	Castellano	
larson1966/51/6	nútsawan	Aguaruna	pasado mañana	Castellano	
larson1966/51/7	núwa̱	Aguaruna	mujer	Castellano	
larson1966/51/7	núwa̱	Aguaruna	femenina	Castellano	
larson1966/51/7	núwa̱	Aguaruna	esposa	Castellano	
larson1966/51/8	nuwá̱u̱ch	Aguaruna	muchacha	Castellano	
larson1966/51/8	nuwá̱u̱ch	Aguaruna	mujercita	Castellano	
larson1966/51/9	núwe̱	Aguaruna	esposa	Castellano	
larson1966/51/10	nuwé̱nat	Aguaruna	casarse con mujer	Castellano	
larson1966/51/11	núwentin	Aguaruna	hombre casado	Castellano	
larson1966/51/12	núwi̱	Aguaruna	sitio	Castellano	
larson1966/51/12	núwi̱	Aguaruna	allá	Castellano	
larson1966/51/13	nuwíg pujút	Aguaruna	asistir	Castellano	
larson1966/51/14	nuwí̱ya̱	Aguaruna	de allá	Castellano	
larson1966/51/15	nú̱ya̱u̱	Aguaruna	anteayer	Castellano	
larson1966/51/16	pachímjamu̱	Aguaruna	mezclado	Castellano	
larson1966/51/17	pachínat	Aguaruna	entrar en un lugar donde hay gente	Castellano	
larson1966/51/18	pachísa	Aguaruna	acerca de	Castellano	
larson1966/51/19	páchit	Aguaruna	recordar	Castellano	
larson1966/51/19	páchit	Aguaruna	amar	Castellano	
larson1966/51/19	páchit	Aguaruna	extrañar	Castellano	
larson1966/51/20	págae	Aguaruna	costilla	Castellano	
larson1966/51/21	pagáat	Aguaruna	caña de azúcar	Castellano	
larson1966/51/22	pagkát	Aguaruna	levantar cabeza	Castellano	
larson1966/51/23	págki	Aguaruna	boa	Castellano	
larson1966/51/24	págki wajáu	Aguaruna	arco iris	Castellano	
larson1966/51/25	pagkuán	Aguaruna	perdiz que vive en islas o riveras del río	Castellano	
larson1966/51/25	pagkuán	Aguaruna	pancuana	Castellano	
larson1966/51/26	págkut	Aguaruna	abrazar	Castellano	
larson1966/51/27	pái	Aguaruna	ya	Castellano	
larson1966/51/27	pái	Aguaruna	listo	Castellano	
larson1966/51/27	pái	Aguaruna	basta	Castellano	
larson1966/51/28	páigkish	Aguaruna	bejuco venenoso	Castellano	
larson1966/51/29	paigtúgbau	Aguaruna	rayado	Castellano	
larson1966/51/30	páimat	Aguaruna	arremangar	Castellano	
larson1966/51/31	paínat	Aguaruna	preparar carne	Castellano	
larson1966/51/31	paínat	Aguaruna	cocinar con líquido	Castellano	
larson1966/51/32	painchiágmu̱	Aguaruna	blanquizco	Castellano	
larson1966/51/33	páinim	Aguaruna	especie de árbol usado por horcones	Castellano	
larson1966/52/1	páipainch	Aguaruna	huishhuinchu (ave)	Castellano	
larson1966/52/2	páita	Aguaruna	basta	Castellano	
larson1966/52/2	páita	Aguaruna	listo	Castellano	
larson1966/52/3	pája	Aguaruna	grama	Castellano	
larson1966/52/4	pajagkím	Aguaruna	encima del agua	Castellano	
larson1966/52/4	pajagkím	Aguaruna	agua poco profunda	Castellano	
larson1966/52/5	pajái	Aguaruna	tumi (ave)	Castellano	
larson1966/52/6	pajánat	Aguaruna	agrandar un pozo	Castellano	
larson1966/52/7	pajanbau	Aguaruna	pozo	Castellano	
larson1966/52/8	pajáneau	Aguaruna	encharcada	Castellano	
larson1966/52/8	pajáneau	Aguaruna	charco	Castellano	
larson1966/52/9	pajá̱t	Aguaruna	pum paf (sonido de golpe)	Castellano	
larson1966/52/10	páka	Aguaruna	plano	Castellano	
larson1966/52/11	pakákbau	Aguaruna	desollado	Castellano	
larson1966/52/11	pakákbau	Aguaruna	pelado	Castellano	
larson1966/52/12	pákat	Aguaruna	pelar	Castellano	
larson1966/52/12	pákat	Aguaruna	desollar	Castellano	
larson1966/52/12	pákat	Aguaruna	desecar	Castellano	
larson1966/52/13	páki	Aguaruna	jabalí	Castellano	
larson1966/52/13	páki	Aguaruna	huangana	Castellano	
larson1966/52/14	pamáu	Aguaruna	tapir	Castellano	
larson1966/52/14	pamáu	Aguaruna	sachavaca	Castellano	
larson1966/52/15	pámpa	Aguaruna	piedra	Castellano	
larson1966/52/16	paámpa	Aguaruna	plátano	Castellano	
larson1966/52/17	pampáidu	Aguaruna	personas que hacen ruidos	Castellano	
larson1966/52/18	pampáin	Aguaruna	bullanguero	Castellano	
larson1966/52/19	pampámu̱	Aguaruna	ruido	Castellano	
larson1966/52/19	pampámu̱	Aguaruna	bulla	Castellano	
larson1966/52/20	pampámun	Aguaruna	chillido	Castellano	
larson1966/52/21	pampáut	Aguaruna	asustar	Castellano	
larson1966/52/21	pampáut	Aguaruna	hacer bulla	Castellano	
larson1966/52/22	pan	Aguaruna	claro	Castellano	
larson1966/52/23	pánchau	Aguaruna	obscuro	Castellano	
larson1966/52/24	páni	Aguaruna	piraña (pez carnívoro)	Castellano	
larson1966/52/25	pankát	Aguaruna	levantarse	Castellano	
larson1966/52/26	paántam	Aguaruna	plátano	Castellano	
larson1966/52/27	pápa	Aguaruna	tubérculo similar al camote	Castellano	
larson1966/52/28	pápag	Aguaruna	balsa	Castellano	
larson1966/52/29	papái	Aguaruna	papaya	Castellano	
larson1966/53/1	papajú̱	Aguaruna	gaviota	Castellano	
larson1966/53/2	papáapatu	Aguaruna	tibio	Castellano	
larson1966/53/3	papát	Aguaruna	hacer con madera	Castellano	
larson1966/53/3	papát	Aguaruna	hacer piso	Castellano	
larson1966/53/3	papát	Aguaruna	puente	Castellano	
larson1966/53/3	papát	Aguaruna	etc	Castellano	
larson1966/53/3	papát	Aguaruna	construir	Castellano	
larson1966/53/4	papí	Aguaruna	libro	Castellano	
larson1966/53/4	papí	Aguaruna	papel	Castellano	
larson1966/53/5	papí áujtai̱	Aguaruna	escuela	Castellano	
larson1966/53/6	papí áujut	Aguaruna	estudiar	Castellano	
larson1966/53/7	papeát	Aguaruna	llorar (varias personas)	Castellano	
larson1966/53/8	papét	Aguaruna	girar	Castellano	
larson1966/53/9	paápu	Aguaruna	pavo	Castellano	
larson1966/53/10	pápug	Aguaruna	lomo	Castellano	
larson1966/53/11	parátu	Aguaruna	plato	Castellano	
larson1966/53/12	pasamé̱	Aguaruna	flor de maíz	Castellano	
larson1966/53/13	pasuámu̱	Aguaruna	tendido en la canasta	Castellano	
larson1966/53/14	pásug	Aguaruna	nido	Castellano	
larson1966/53/15	pásugmat	Aguaruna	hacer nido	Castellano	
larson1966/53/16	pásuk	Aguaruna	mensajeros que traen noticias a los brujos en sus sueños de narcotismo	Castellano	
larson1966/53/16	pásuk	Aguaruna	duende	Castellano	
larson1966/53/17	pasún	Aguaruna	diablo	Castellano	
larson1966/53/17	pasún	Aguaruna	espantajo	Castellano	
larson1966/53/17	pasún	Aguaruna	animal dañino	Castellano	
larson1966/53/17	pasún	Aguaruna	persona muerta	Castellano	
larson1966/53/18	pasún ayáwai	Aguaruna	tiene neumonía	Castellano	
larson1966/53/19	páta	Aguaruna	piso	Castellano	
larson1966/53/20	patá̱a̱	Aguaruna	familia	Castellano	
larson1966/53/20	patá̱a̱	Aguaruna	pariente	Castellano	
larson1966/53/21	pátach	Aguaruna	palo fijado al pie de la cama donde se puede descansar los pies	Castellano	
larson1966/53/22	patáku	Aguaruna	brazalete de mujer	Castellano	
larson1966/53/23	patákumtai	Aguaruna	brazalete	Castellano	
larson1966/53/24	patát	Aguaruna	poner encima	Castellano	
larson1966/53/25	pátu	Aguaruna	pato	Castellano	
larson1966/53/26	pátut	Aguaruna	estallar	Castellano	
larson1966/53/26	pátut	Aguaruna	reventar	Castellano	
larson1966/53/27	páu	Aguaruna	zapote	Castellano	
larson1966/53/27	páu	Aguaruna	níspero	Castellano	
larson1966/53/28	páuj	Aguaruna	sonido de escopeta	Castellano	
larson1966/53/29	paúm	Aguaruna	paloma	Castellano	
larson1966/53/30	paumít	Aguaruna	palometa	Castellano	
larson1966/53/31	paúshnum	Aguaruna	especie de árbol	Castellano	
larson1966/54/1	payá̱	Aguaruna	meteoro	Castellano	
larson1966/54/2	páyag	Aguaruna	bastón	Castellano	
larson1966/54/3	peé	Aguaruna	lateralmente	Castellano	
larson1966/54/4	peák	Aguaruna	cama	Castellano	
larson1966/54/5	peákmat	Aguaruna	construir una casa	Castellano	
larson1966/54/6	peáshmat	Aguaruna	sembrar esparciendo	Castellano	
larson1966/54/7	péeg	Aguaruna	corral	Castellano	
larson1966/54/8	pegát	Aguaruna	mecer	Castellano	
larson1966/54/8	pegát	Aguaruna	mover	Castellano	
larson1966/54/8	pegát	Aguaruna	sacudir	Castellano	
larson1966/54/9	pegká̱e	Aguaruna	brea	Castellano	
larson1966/54/9	pegká̱e	Aguaruna	cera vegetal	Castellano	
larson1966/54/9	pegká̱e	Aguaruna	caraña	Castellano	
larson1966/54/10	pegkájak	Aguaruna	carne ahumada	Castellano	
larson1966/54/11	pegkámu̱	Aguaruna	ahumado	Castellano	
larson1966/54/12	pegkát	Aguaruna	ahumar	Castellano	
larson1966/54/13	pégkeg	Aguaruna	bueno	Castellano	
larson1966/54/13	pégkeg	Aguaruna	bonito	Castellano	
larson1966/54/13	pégkeg	Aguaruna	agradable	Castellano	
larson1966/54/14	pégkegchau	Aguaruna	malo	Castellano	
larson1966/54/14	pégkegchau	Aguaruna	feo	Castellano	
larson1966/54/15	pegkéji̱	Aguaruna	justo	Castellano	
larson1966/54/15	pegkéji̱	Aguaruna	bueno	Castellano	
larson1966/54/16	pégmat	Aguaruna	cercar	Castellano	
larson1966/54/17	pégpet	Aguaruna	envolver	Castellano	
larson1966/54/17	pégpet	Aguaruna	enredar	Castellano	
larson1966/54/18	pekámat	Aguaruna	formar	Castellano	
larson1966/54/18	pekámat	Aguaruna	formación	Castellano	
larson1966/54/18	pekámat	Aguaruna	sentarse varios	Castellano	
larson1966/54/19	pekámau	Aguaruna	hilera	Castellano	
larson1966/54/20	pekámtai	Aguaruna	asiento para varias	Castellano	
larson1966/54/21	pekáut	Aguaruna	poner encima	Castellano	
larson1966/54/21	pekáut	Aguaruna	sentar varias	Castellano	
larson1966/54/22	péem	Aguaruna	relámpago	Castellano	
larson1966/54/23	péemat	Aguaruna	relámpago	Castellano	
larson1966/54/24	peemát	Aguaruna	sujetarse	Castellano	
larson1966/54/25	pempeágbau	Aguaruna	rolo	Castellano	
larson1966/54/26	pempémpentau	Aguaruna	inconstante	Castellano	
larson1966/54/26	pempémpentau	Aguaruna	con vacilación	Castellano	
larson1966/54/27	pempéentushtaya̱	Aguaruna	no hacer daño al otro	Castellano	
larson1966/54/28	pempeéntut	Aguaruna	dirigirse	Castellano	
larson1966/54/28	pempeéntut	Aguaruna	moverse	Castellano	
larson1966/54/28	pempeéntut	Aguaruna	hacer daño a otro	Castellano	
larson1966/54/29	pempét	Aguaruna	enredar	Castellano	
larson1966/54/29	pempét	Aguaruna	envolver	Castellano	
larson1966/54/29	pempét	Aguaruna	enrollar	Castellano	
larson1966/54/30	pentseménts	Aguaruna	huapo (mono)	Castellano	
larson1966/54/31	pénut	Aguaruna	enroscar	Castellano	
larson1966/54/32	pepén	Aguaruna	anguila	Castellano	
larson1966/54/33	pepétu	Aguaruna	hacer frío y viento	Castellano	
larson1966/54/34	peetái̱	Aguaruna	vestido	Castellano	
larson1966/54/34	peetái̱	Aguaruna	cushma	Castellano	
