@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/pellizaronawech2005/dictionary-112-495.html
@source_title: Chicham Diccionario Shuar-Castellano
@source_author: Pellizaro, P. Siro M. & Náwech, Fausto Oswaldo
@source_year: 2005
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
pellizaronawech2005/213/2	yumínksa	Shuar	decir cosas agradables	Castellano	u.
pellizaronawech2005/213/2	yumínksa	Shuar	agradecer	Castellano	u.
pellizaronawech2005/213/3	yumínkra	Shuar	maldecir	Castellano	u.
pellizaronawech2005/213/4	yumikma	Shuar	endulzado	Castellano	ni.na.
pellizaronawech2005/213/4	yumikma	Shuar	endulzada	Castellano	ni.na.
pellizaronawech2005/213/4	yumikma	Shuar	la endulzada	Castellano	ni.na.
pellizaronawech2005/213/4	yumikma	Shuar	el azucar	Castellano	ni.na.
pellizaronawech2005/213/5	yumímra	Shuar	irse a la lluvia	Castellano	m.
pellizaronawech2005/213/5	yumímra	Shuar	quedarse mojado	Castellano	m.
pellizaronawech2005/213/5	yumímra	Shuar	trasudar	Castellano	m.
pellizaronawech2005/213/6	yumín	Shuar	dulce	Castellano	ni. na.
pellizaronawech2005/213/6	yumín	Shuar	dulzura	Castellano	ni. na.
pellizaronawech2005/213/7	yuminantu	Shuar	mayo (luna lluviosa)	Castellano	na.
pellizaronawech2005/213/8	yumínjímia	Shuar	pimiento dulce (no picante)	Castellano	na.
pellizaronawech2005/213/9	yuminkias	Shuar	nombre de varón	Castellano	
pellizaronawech2005/213/10	yumínkra	Shuar	maldecir	Castellano	u.
pellizaronawech2005/213/11	yumínkmar	Shuar	maldecir	Castellano	um.
pellizaronawech2005/213/12	yumínksa	Shuar	bendecir	Castellano	u.
pellizaronawech2005/213/12	yumínksa	Shuar	agradecer	Castellano	u.
pellizaronawech2005/213/13	yumínkramu	Shuar	maldecido	Castellano	ni.na.
pellizaronawech2005/213/13	yumínkramu	Shuar	maldecida	Castellano	ni.na.
pellizaronawech2005/213/13	yumínkramu	Shuar	excomulgado	Castellano	ni.na.
pellizaronawech2005/213/13	yumínkramu	Shuar	excomulgada	Castellano	ni.na.
pellizaronawech2005/213/13	yumínkramu	Shuar	maldición	Castellano	ni.na.
pellizaronawech2005/213/13	yumínkramu	Shuar	excomunión	Castellano	ni.na.
pellizaronawech2005/213/14	yumínksa	Shuar	bendecir	Castellano	u.
pellizaronawech2005/213/14	yumínksa	Shuar	agradecer	Castellano	u.
pellizaronawech2005/213/14	yumínksa	Shuar	decir cosas agradables	Castellano	u.
pellizaronawech2005/213/15	yumínkmas	Shuar	bendecir	Castellano	um.
pellizaronawech2005/213/15	yumínkmas	Shuar	agradecer	Castellano	um.
pellizaronawech2005/213/16	yumínkra	Shuar	maldecir	Castellano	u.
pellizaronawech2005/213/17	yumínksamu	Shuar	bendito	Castellano	ni.na.
pellizaronawech2005/213/17	yumínksamu	Shuar	bendita	Castellano	ni.na.
pellizaronawech2005/213/17	yumínksamu	Shuar	agradecido	Castellano	ni.na.
pellizaronawech2005/213/17	yumínksamu	Shuar	agradecida	Castellano	ni.na.
pellizaronawech2005/213/17	yumínksamu	Shuar	bendición	Castellano	ni.na.
pellizaronawech2005/213/17	yumínksamu	Shuar	agradecimiento	Castellano	ni.na.
pellizaronawech2005/213/18	yuminmá	Shuar	hacer dulce	Castellano	um.
pellizaronawech2005/213/18	yuminmá	Shuar	endulzar	Castellano	um.
pellizaronawech2005/213/19	yumínch'	Shuar	médula de los huesos	Castellano	na.
pellizaronawech2005/213/20	sankut'	Shuar	médula de las plantas	Castellano	
pellizaronawech2005/213/21	yumíntsak	Shuar	nausea	Castellano	na.
pellizaronawech2005/213/22	yúmir yumir	Shuar	aguado	Castellano	ui.
pellizaronawech2005/213/23	yumírma	Shuar	coger agua potable	Castellano	m.
pellizaronawech2005/213/23	yumírma	Shuar	abastecerse de agua potable	Castellano	m.
pellizaronawech2005/213/24	yumírmamu	Shuar	abastecido de agua	Castellano	ni.na.
pellizaronawech2005/213/24	yumírmamu	Shuar	abastecida de agua	Castellano	ni.na.
pellizaronawech2005/213/24	yumírmamu	Shuar	abastecimiento de agua	Castellano	ni.na.
pellizaronawech2005/213/24	yumírmamu	Shuar	pozo	Castellano	ni.na.
pellizaronawech2005/213/24	yumírmamu	Shuar	vertiente	Castellano	ni.na.
pellizaronawech2005/213/25	yumírmatai	Shuar	fuente de agua potable	Castellano	na.
pellizaronawech2005/213/25	yumírmatai	Shuar	río de agua potable	Castellano	na.
pellizaronawech2005/213/26	yumís	Shuar	fruta	Castellano	na.
pellizaronawech2005/213/27	yúmisim	Shuar	río de la fruta yumís	Castellano	na.
pellizaronawech2005/213/28	yumísras	Shuar	formarse nuevas hojas (en las palmeras)	Castellano	m.
pellizaronawech2005/213/29	yumishank'	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/213/29	yumishank'	Shuar	almendra de los frutos	Castellano	na.
pellizaronawech2005/213/30	yumishánknumi	Shuar	árbol (madera dura)	Castellano	na.
pellizaronawech2005/213/31	yumítiak	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/213/31	yumítiak	Shuar	camote dulce (rojo, o blanco)	Castellano	na.
pellizaronawech2005/213/32	yumitiánkᵘ	Shuar	dulce	Castellano	ni.
pellizaronawech2005/213/32	yumitiánkᵘ	Shuar	sabroso	Castellano	ni.
pellizaronawech2005/213/33	yumitin	Shuar	tiempo de lluvia	Castellano	na.
pellizaronawech2005/213/34	yumíturuji	Shuar	palmera (tipo turúj')	Castellano	na.
pellizaronawech2005/214/1	yumpínk	Shuar	árbol (madera incorruptible, amarillenta; cambia la cáscara pelándose)	Castellano	na.
pellizaronawech2005/214/2	yumpuár	Shuar	quebrantar	Castellano	u.
pellizaronawech2005/214/2	yumpuár	Shuar	rajar	Castellano	u.
pellizaronawech2005/214/2	yumpuár	Shuar	partir	Castellano	u.
pellizaronawech2005/214/2	yumpuár	Shuar	hacer tiras	Castellano	u.
pellizaronawech2005/214/3	yumpúnk'	Shuar	derrumbar	Castellano	u.
pellizaronawech2005/214/4	yumpuárma	Shuar	quebrantado	Castellano	ni.na.
pellizaronawech2005/214/4	yumpuárma	Shuar	quebrantada	Castellano	ni.na.
pellizaronawech2005/214/4	yumpuárma	Shuar	quebrantamiento	Castellano	ni.na.
pellizaronawech2005/214/4	yumpuárma	Shuar	quebranto	Castellano	ni.na.
pellizaronawech2005/214/5	yumpútai	Shuar	ariete (máquina para derribar)	Castellano	na.
pellizaronawech2005/214/5	yumpútai	Shuar	quebrantador	Castellano	na.
pellizaronawech2005/214/6	shitiátai	Shuar	ariete hidráulico (máquina para elevar el agua)	Castellano	na.
pellizaronawech2005/214/7	yumúnk	Shuar	limón	Castellano	na. ach.
pellizaronawech2005/214/8	yumúnknum'	Shuar	árbol (espinoso como el limón)	Castellano	na.
pellizaronawech2005/214/9	yúnki	Shuar	hormiga (wéek negra)	Castellano	ns.
pellizaronawech2005/214/10	yunkínia	Shuar	árbol (madera dura blanca que se hace roja al oxidarse; hoja grande)	Castellano	na.
pellizaronawech2005/214/11	yunkish	Shuar	sarro	Castellano	na.
pellizaronawech2005/214/12	yunkíshruk	Shuar	formarse el sarro	Castellano	m.
pellizaronawech2005/214/12	yunkíshruk	Shuar	tener sarro	Castellano	m.
pellizaronawech2005/214/13	yunkíshrukma	Shuar	formado el sarro	Castellano	ni.na.
pellizaronawech2005/214/13	yunkíshrukma	Shuar	la formación del sarro	Castellano	ni.na.
pellizaronawech2005/214/16	yunkuánkas	Shuar	río del sapán	Castellano	na.
pellizaronawech2005/214/16	yunkuapáis	Shuar	río del sapán	Castellano	na.
pellizaronawech2005/214/17	yunkum	Shuar	bilis	Castellano	na.
pellizaronawech2005/214/18	yunkumá	Shuar	amarillo	Castellano	
pellizaronawech2005/214/19	yunkúmá	Shuar	hacer amarillo	Castellano	um.
pellizaronawech2005/214/20	yunkumamu	Shuar	hecho amarillo	Castellano	ni.na.
pellizaronawech2005/214/20	yunkumamu	Shuar	hecha amarillo	Castellano	ni.na.
pellizaronawech2005/214/20	yunkumamu	Shuar	amarillo	Castellano	ni.na.
pellizaronawech2005/214/21	yunkumáatash'	Shuar	gallina (amarillenta)	Castellano	na.
pellizaronawech2005/214/22	yunkumás	Shuar	río amarillo	Castellano	na.
pellizaronawech2005/214/23	yunkume	Shuar	yema (del huevo)	Castellano	na.
pellizaronawech2005/214/24	yunkuná	Shuar	hacer tamales	Castellano	u.
pellizaronawech2005/214/24	yunkuná	Shuar	empaquetar	Castellano	u.
pellizaronawech2005/214/24	yunkuná	Shuar	hacer yampaco	Castellano	u.
pellizaronawech2005/214/25	yunkunamu	Shuar	empaquetado	Castellano	ni.na.
pellizaronawech2005/214/25	yunkunamu	Shuar	empaquetada	Castellano	ni.na.
pellizaronawech2005/214/25	yunkunamu	Shuar	paquete	Castellano	ni.na.
pellizaronawech2005/214/25	yunkunamu	Shuar	tamal	Castellano	ni.na.
pellizaronawech2005/214/25	yunkunamu	Shuar	la empaquetada	Castellano	ni.na.
pellizaronawech2005/214/26	yunkúnim	Shuar	ceniza	Castellano	
pellizaronawech2005/214/27	yunkup'	Shuar	caña (tipo pindo, sápap)	Castellano	na.
pellizaronawech2005/214/28	yunkúrak	Shuar	yampaco	Castellano	na.
pellizaronawech2005/214/28	yunkúrak	Shuar	tamal	Castellano	na.
pellizaronawech2005/214/29	yunkurkamka	Shuar	confeccionar tamales	Castellano	um.
pellizaronawech2005/214/30	yunkurkámkamu	Shuar	tamal confeccionado	Castellano	ni.na.
pellizaronawech2005/214/30	yunkurkámkamu	Shuar	confección de tamales	Castellano	ni.na.
pellizaronawech2005/215/2	yunkus	Shuar	cacao	Castellano	na.
pellizaronawech2005/215/3	yunchítruk	Shuar	comer algo dañino	Castellano	m.
pellizaronawech2005/215/4	yunchítrukma	Shuar	comido algo dañino	Castellano	ni.na.
pellizaronawech2005/215/4	yunchítrukma	Shuar	la comida dañina	Castellano	ni.na.
pellizaronawech2005/215/5	yuntsuke	Shuar	almizcle	Castellano	na.
pellizaronawech2005/215/6	yuntuá	Shuar	topar (la sal, el ají con la yuca)	Castellano	u.
pellizaronawech2005/215/6	yuntuá	Shuar	acercar	Castellano	u.
pellizaronawech2005/215/7	yuntúmsa	Shuar	acercarse	Castellano	2m.
pellizaronawech2005/215/7	nuntúmsa	Shuar	acercarse	Castellano	2m.
pellizaronawech2005/215/8	yuntúta	Shuar	condimentarle	Castellano	u.
pellizaronawech2005/215/8	yuntúta	Shuar	ponerle condimento	Castellano	u.
pellizaronawech2005/215/8	yuntúta	Shuar	sazonarlo	Castellano	u.
pellizaronawech2005/215/8	untuta	Shuar	condimentarle	Castellano	u.
pellizaronawech2005/215/8	untuta	Shuar	ponerle condimento	Castellano	u.
pellizaronawech2005/215/8	untuta	Shuar	sazonarlo	Castellano	u.
pellizaronawech2005/215/9	yuntuámu	Shuar	topado	Castellano	ni.na.
pellizaronawech2005/215/9	yuntuámu	Shuar	topada	Castellano	ni.na.
pellizaronawech2005/215/9	yuntuámu	Shuar	la topada	Castellano	ni.na.
pellizaronawech2005/215/10	yunúmak'	Shuar	pasar por debajo	Castellano	m.
pellizaronawech2005/215/11	yunúmakmia	Shuar	pasado por debajo	Castellano	ni.na.
pellizaronawech2005/215/11	yunúmakmia	Shuar	pasada por debajo	Castellano	ni.na.
pellizaronawech2005/215/11	yunúmakmia	Shuar	paso por debajo	Castellano	ni.na.
pellizaronawech2005/215/12	yunúmi	Shuar	desarraigar	Castellano	u.
pellizaronawech2005/215/12	yunúmi	Shuar	sacar de raíz (plantas)	Castellano	u.
pellizaronawech2005/215/13	yunumimiu	Shuar	sacado de raíz	Castellano	ni.na.
pellizaronawech2005/215/13	yunumimiu	Shuar	sacada de raíz	Castellano	ni.na.
pellizaronawech2005/215/13	yunumimiu	Shuar	la sacada de raíz	Castellano	ni.na.
pellizaronawech2005/215/14	yunumtai	Shuar	extractor	Castellano	na.
pellizaronawech2005/215/15	yunusé	Shuar	crisálida	Castellano	na.
pellizaronawech2005/215/15	yunusé	Shuar	ninfa	Castellano	na.
pellizaronawech2005/215/16	yunusemka	Shuar	hacerse crisálida	Castellano	m.
pellizaronawech2005/215/17	yunusémkamu	Shuar	hecho crisálida	Castellano	ni.na.
pellizaronawech2005/215/17	yunusémkamu	Shuar	hecha crisálida	Castellano	ni.na.
pellizaronawech2005/215/17	yunusémkamu	Shuar	la hechura de la crisálida	Castellano	ni.na.
pellizaronawech2005/215/18	yupiar	Shuar	hacerse arisco	Castellano	m.
pellizaronawech2005/215/18	yupiar	Shuar	ser arisco	Castellano	m.
pellizaronawech2005/215/19	yúpink	Shuar	amuleto (palito amarrado a la mitad con una piola; pintado de negro con genipa sua)	Castellano	na.
pellizaronawech2005/215/20	yupinkra	Shuar	ponerle el amuleto yúpink	Castellano	u.
pellizaronawech2005/215/21	yupínkramu	Shuar	puesto el amuleto yúpink	Castellano	ni.na.
pellizaronawech2005/215/21	yupínkramu	Shuar	puesta el amuleto yúpink	Castellano	ni.na.
pellizaronawech2005/215/21	yupínkramu	Shuar	la puesta del amuleto yúpink	Castellano	ni.na.
pellizaronawech2005/215/22	yupiram	Shuar	arisco	Castellano	ni.na. ui.
pellizaronawech2005/215/22	yupiram	Shuar	arisca	Castellano	ni.na. ui.
pellizaronawech2005/215/22	yupiram	Shuar	viveza	Castellano	ni.na. ui.
pellizaronawech2005/215/23	yúpichu	Shuar	fácil	Castellano	ni. ui.
pellizaronawech2005/215/23	yúpichu	Shuar	sin dificultad	Castellano	ni. ui.
pellizaronawech2005/215/24	itiúrchat	Shuar	difícil	Castellano	
pellizaronawech2005/215/25	yurankᵉ	Shuar	nombre de varón	Castellano	na.
pellizaronawech2005/215/25	yurankᵉ	Shuar	fruta	Castellano	na.
pellizaronawech2005/215/25	yurankᵉ	Shuar	fruto	Castellano	na.
pellizaronawech2005/215/26	nere	Shuar	fruto	Castellano	
pellizaronawech2005/215/27	nerek	Shuar	dar fruto	Castellano	
pellizaronawech2005/215/28	sakíkiu	Shuar	fruto maduro	Castellano	
pellizaronawech2005/215/29	surik	Shuar	fruto apenas comenzado	Castellano	
pellizaronawech2005/215/30	shankum	Shuar	fruto desarrollado	Castellano	
pellizaronawech2005/215/31	chuchukᵉ	Shuar	pezón del fruto	Castellano	
pellizaronawech2005/216/1	tsamá	Shuar	fruta madura	Castellano	
pellizaronawech2005/216/2	unuts	Shuar	fruto nublado	Castellano	
pellizaronawech2005/216/3	wámputs	Shuar	fruto tierno	Castellano	
pellizaronawech2005/216/4	apái	Shuar	fruto (tipo aguacate)	Castellano	
pellizaronawech2005/216/5	ikiamanch'	Shuar	pitajaya	Castellano	
pellizaronawech2005/216/6	iniaku	Shuar	fruto (tipo zapote)	Castellano	
pellizaronawech2005/216/7	ipiakᵘ	Shuar	achote	Castellano	
pellizaronawech2005/216/8	iwiapik'	Shuar	fruto	Castellano	
pellizaronawech2005/216/9	yáasᵘ	Shuar	caimito (pequeño)	Castellano	
pellizaronawech2005/216/10	nankái	Shuar	caimito (grueso)	Castellano	
pellizaronawech2005/216/11	yampak'	Shuar	frutita (amarilla)	Castellano	
pellizaronawech2005/216/12	yumís	Shuar	fruta	Castellano	
pellizaronawech2005/216/13	yumunk	Shuar	limón	Castellano	
pellizaronawech2005/216/14	yunkus	Shuar	cacao	Castellano	
pellizaronawech2005/216/15	yurankmis	Shuar	frutilla	Castellano	
pellizaronawech2005/216/16	yutuímias	Shuar	uvilla	Castellano	
pellizaronawech2005/216/17	kaech	Shuar	chirimoya	Castellano	
pellizaronawech2005/216/18	kaí	Shuar	aguacate	Castellano	
pellizaronawech2005/216/19	kemunts	Shuar	fruta (tipo granadilla)	Castellano	
pellizaronawech2005/216/20	kuapᵉ	Shuar	fruta (tipo zapote)	Castellano	
pellizaronawech2005/216/20	suach'	Shuar	fruta (tipo zapote)	Castellano	
pellizaronawech2005/216/21	kukuch	Shuar	naranjilla	Castellano	
pellizaronawech2005/216/22	kunapip	Shuar	fruto (tipo caimito pequeño)	Castellano	
pellizaronawech2005/216/23	kunchái	Shuar	drupa (tipo aceituna)	Castellano	
pellizaronawech2005/216/24	kushínkiam	Shuar	fruto (tipo cacao)	Castellano	
pellizaronawech2005/216/24	kushínkiapᵉ	Shuar	fruto (tipo cacao)	Castellano	
pellizaronawech2005/216/24	kushínkiat	Shuar	fruto (tipo cacao)	Castellano	
pellizaronawech2005/216/24	kushípiak	Shuar	fruto (tipo cacao)	Castellano	
pellizaronawech2005/216/25	mirikiui	Shuar	fruta	Castellano	
pellizaronawech2005/216/26	muntsúntsu	Shuar	fruto (tipo granadilla)	Castellano	
pellizaronawech2005/216/27	múunch'	Shuar	granadilla	Castellano	
pellizaronawech2005/216/28	náampi	Shuar	fruto (nuez)	Castellano	
pellizaronawech2005/216/29	iwianáampi	Shuar	fruto (nuez grande, algo venenosa)	Castellano	
pellizaronawech2005/216/30	naanáampi	Shuar	fruto (nuez comestible)	Castellano	
pellizaronawech2005/216/31	tseásnáampi	Shuar	fruto (nuez venenosa)	Castellano	
pellizaronawech2005/216/32	naichap'	Shuar	arbolito con frutos comestibles	Castellano	
pellizaronawech2005/216/33	nankái	Shuar	caimito grande	Castellano	
pellizaronawech2005/216/34	narankas	Shuar	naranja	Castellano	
pellizaronawech2005/216/35	naum	Shuar	fruto (tipo granada)	Castellano	
pellizaronawech2005/216/36	numpi	Shuar	fruto (parecido a una banana)	Castellano	
pellizaronawech2005/216/37	páankᵉ	Shuar	frutipani	Castellano	
pellizaronawech2005/216/38	pau	Shuar	zapote	Castellano	
pellizaronawech2005/216/39	penká	Shuar	fruta (tipo higo)	Castellano	
pellizaronawech2005/216/40	pamápenká	Shuar	fruta	Castellano	
pellizaronawech2005/216/41	saka	Shuar	fruta (redonda, negra)	Castellano	
pellizaronawech2005/216/42	sampi	Shuar	guaba	Castellano	
pellizaronawech2005/216/43	ímiksampi	Shuar	guaba (larga, redonda, lisa)	Castellano	
pellizaronawech2005/216/44	juíchamsampi	Shuar	guaba (corta aplastada)	Castellano	
pellizaronawech2005/216/45	kunkuínsampi	Shuar	guaba (pequeña)	Castellano	
pellizaronawech2005/216/46	machítnius	Shuar	guaba (tipo machete grande)	Castellano	
pellizaronawech2005/216/47	meesimp'	Shuar	guaba	Castellano	
pellizaronawech2005/216/48	míiksampi	Shuar	guaba (tipo fríjol)	Castellano	
pellizaronawech2005/216/49	nakáarsampi	Shuar	guaba (corta y ancha)	Castellano	
pellizaronawech2005/216/50	nuánuásampi	Shuar	guaba (corta y ancha)	Castellano	
pellizaronawech2005/216/51	suirsampi	Shuar	guaba	Castellano	
pellizaronawech2005/216/52	chuusampi	Shuar	guaba	Castellano	
pellizaronawech2005/216/53	tuishsampi	Shuar	guaba	Castellano	
pellizaronawech2005/216/54	wampa	Shuar	guaba (larga redonda, con ranuras)	Castellano	
pellizaronawech2005/216/55	wampukash'	Shuar	guaba (pequeña aplastada)	Castellano	
pellizaronawech2005/216/56	sempáu	Shuar	fruto (tipo cacao)	Castellano	
pellizaronawech2005/216/57	shankuínia	Shuar	fruto (tipo cereza con pelusa)	Castellano	
pellizaronawech2005/216/58	shántantar	Shuar	frutita (amarilla)	Castellano	
pellizaronawech2005/216/59	shawi	Shuar	fruto (tipo zapote)	Castellano	
pellizaronawech2005/216/60	shishim	Shuar	fruto (grande, amarillo)	Castellano	
pellizaronawech2005/216/61	shuinia	Shuar	fruta (tipo racimo de uva)	Castellano	
pellizaronawech2005/216/62	chiankrap'	Shuar	fruta	Castellano	
pellizaronawech2005/216/63	chimi	Shuar	fruta (tipo capulí)	Castellano	
pellizaronawech2005/216/64	chiu	Shuar	piña	Castellano	
pellizaronawech2005/216/65	wasakᵉchiu	Shuar	piña marañón (grande)	Castellano	
pellizaronawech2005/216/66	chuankmis	Shuar	fruta	Castellano	
pellizaronawech2005/216/67	tseretsukap'	Shuar	fruta (con pelusa)	Castellano	
pellizaronawech2005/216/68	taúch'	Shuar	fruta (tipo níspero)	Castellano	
pellizaronawech2005/216/69	temáshniúm'	Shuar	fruto (tipo castaño, frutipani)	Castellano	
pellizaronawech2005/216/70	térench'	Shuar	guayaba	Castellano	
pellizaronawech2005/216/71	uwí	Shuar	chonta (racimo de coquitos)	Castellano	
pellizaronawech2005/216/72	ápintsuwí	Shuar	chonta (fruto sin pepa)	Castellano	
pellizaronawech2005/216/73	achuuwí	Shuar	chonta (fruto café)	Castellano	
pellizaronawech2005/216/74	awánuwí	Shuar	chonta (tronco espinoso)	Castellano	
pellizaronawech2005/216/75	inchiuwí	Shuar	chonta (fruto alargado)	Castellano	
pellizaronawech2005/216/76	yusauwí	Shuar	chonta (fruto rojo)	Castellano	
pellizaronawech2005/216/77	jempeuwí	Shuar	chonta (fruto verdoso con rayitas rojas)	Castellano	
pellizaronawech2005/217/1	kamanchá	Shuar	chonta (fruto pequeño)	Castellano	
pellizaronawech2005/217/1	yaskamanchá	Shuar	chonta (fruto pequeño)	Castellano	
pellizaronawech2005/217/2	kumáiuwí	Shuar	chonta (hojas con nervaduras amarillas)	Castellano	
pellizaronawech2005/217/3	mayauwí	Shuar	chonta (sin espinos)	Castellano	
pellizaronawech2005/217/4	muntsúuwí	Shuar	chonta (fruto con pezón)	Castellano	
pellizaronawech2005/217/5	sasauwí	Shuar	chonta (racimo con frutos ralos)	Castellano	
pellizaronawech2005/217/6	chiankuwí	Shuar	chonta (fruto morado)	Castellano	
pellizaronawech2005/217/7	tákumuwí	Shuar	chonta (fruto amarillo)	Castellano	
pellizaronawech2005/217/8	tiráuwí	Shuar	chonta (fruto escamoso)	Castellano	
pellizaronawech2005/217/9	uwís	Shuar	fruta (shuinia con granos gruesos)	Castellano	
pellizaronawech2005/217/10	wáaki	Shuar	fruto (almendra)	Castellano	
pellizaronawech2005/217/11	wayakash'	Shuar	fruto (almendra)	Castellano	
pellizaronawech2005/217/12	waya̱mpinim	Shuar	fruto (amarillo)	Castellano	
pellizaronawech2005/217/13	wapái	Shuar	papaya	Castellano	
pellizaronawech2005/217/14	yuránkim	Shuar	nube	Castellano	na.
pellizaronawech2005/217/14	yuránkim	Shuar	neblina	Castellano	na.
pellizaronawech2005/217/15	yuránkmirka	Shuar	anublarse	Castellano	m.
pellizaronawech2005/217/16	yurankmírkamu	Shuar	anublado	Castellano	ni.na.
pellizaronawech2005/217/16	yurankmírkamu	Shuar	anublada	Castellano	ni.na.
pellizaronawech2005/217/16	yurankmírkamu	Shuar	la anublada	Castellano	ni.na.
pellizaronawech2005/217/16	yurankmírkamu	Shuar	las nubes	Castellano	ni.na.
pellizaronawech2005/217/17	yuránkmis	Shuar	frutilla	Castellano	na.
pellizaronawech2005/217/18	yuranknantu	Shuar	febrero (luna de las frutas)	Castellano	na.
pellizaronawech2005/217/19	yuru	Shuar	guayacán	Castellano	na.
pellizaronawech2005/217/20	yurúma	Shuar	almorzar	Castellano	um.
pellizaronawech2005/217/20	yurúma	Shuar	cenar	Castellano	um.
pellizaronawech2005/217/20	yurúma	Shuar	desayunar	Castellano	um.
pellizaronawech2005/217/21	yua	Shuar	comer	Castellano	u.
pellizaronawech2005/217/22	yurúmak	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/217/22	yurúmak	Shuar	comida	Castellano	na.
pellizaronawech2005/217/23	narín	Shuar	comida cocinada	Castellano	
pellizaronawech2005/217/23	narín	Shuar	lo cocinado	Castellano	
pellizaronawech2005/217/24	apátuk	Shuar	comida que acompaña la carne	Castellano	na.
pellizaronawech2005/217/25	námik'	Shuar	comida de los perros	Castellano	na.
pellizaronawech2005/217/26	yurúmaknántar	Shuar	sacramento de la eucaristía	Castellano	na.
pellizaronawech2005/217/27	yurumamu	Shuar	almorzado	Castellano	ni.na.
pellizaronawech2005/217/27	yurumamu	Shuar	almorzada	Castellano	ni.na.
pellizaronawech2005/217/27	yurumamu	Shuar	desayunado	Castellano	ni.na.
pellizaronawech2005/217/27	yurumamu	Shuar	desayunada	Castellano	ni.na.
pellizaronawech2005/217/27	yurumamu	Shuar	almuerzo	Castellano	ni.na.
pellizaronawech2005/217/27	yurumamu	Shuar	desayuno	Castellano	ni.na.
pellizaronawech2005/217/28	yurumtai	Shuar	comedor	Castellano	na.
pellizaronawech2005/217/28	yurumtai	Shuar	cubiertos	Castellano	na.
pellizaronawech2005/217/29	yurúntsᵉ	Shuar	árbol (gigantesco, madera dura)	Castellano	na.
pellizaronawech2005/217/30	yurupás	Shuar	río del árbol guayacán	Castellano	na.
pellizaronawech2005/217/31	yus	Shuar	nombre de varón	Castellano	na.
pellizaronawech2005/217/31	yus	Shuar	pupila	Castellano	na.
pellizaronawech2005/217/31	yus	Shuar	niña del ojo	Castellano	na.
pellizaronawech2005/217/31	yus	Shuar	mosco negro que come un bichito de la tierra llamado yusri	Castellano	na.
pellizaronawech2005/217/32	yusáyampuna	Shuar	guacamayo (rojo)	Castellano	na.
pellizaronawech2005/217/33	yusari	Shuar	cañacoro	Castellano	na.
pellizaronawech2005/217/33	yusari	Shuar	lágrimas de sanpedro	Castellano	na.
pellizaronawech2005/217/34	yusaria	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/217/35	yusariatáwai	Shuar	avecilla (táwai pecho amarillo, espalda negra)	Castellano	na.
pellizaronawech2005/217/36	yusársa	Shuar	hacerse rojo (como el guacamayo yusa)	Castellano	m.
pellizaronawech2005/217/37	yusársamu	Shuar	enrojecido	Castellano	ni.na.
pellizaronawech2005/217/37	yusársamu	Shuar	enrojecida	Castellano	ni.na.
pellizaronawech2005/217/37	yusársamu	Shuar	enrojecimiento	Castellano	ni.na.
pellizaronawech2005/217/37	yusársamu	Shuar	rojo	Castellano	ni.na.
pellizaronawech2005/217/38	yúsatik	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/217/38	yúsatin	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/217/40	yusáujúkᵉ	Shuar	caña (marañón; color oscuro)	Castellano	na.
pellizaronawech2005/217/41	yusauwí	Shuar	chonta (fruto rojo)	Castellano	na.
pellizaronawech2005/217/42	yúsrik	Shuar	nombre de mujer	Castellano	na.
pellizaronawech2005/217/42	yúsrik	Shuar	pez (variedad: espinoso con aletas)	Castellano	na.
pellizaronawech2005/217/42	yúsrik	Shuar	avecilla (pecho amarillo, espalda plomo)	Castellano	na.
pellizaronawech2005/217/43	yúchatai	Shuar	no comestible	Castellano	ni.na.
pellizaronawech2005/217/43	yúchatai	Shuar	de no comer	Castellano	ni.na.
pellizaronawech2005/217/44	yútai	Shuar	comestible	Castellano	ni.
pellizaronawech2005/218/1	yutsu	Shuar	arbusto (mirto, flores blancas y rojas)	Castellano	na.
pellizaronawech2005/218/2	yutsúkukúj'	Shuar	flor del mirto (blanca, roja)	Castellano	na.
pellizaronawech2005/218/3	yútai	Shuar	comestible	Castellano	ni.na.
pellizaronawech2005/218/3	yútai	Shuar	de comer	Castellano	ni.na.
pellizaronawech2005/218/4	yúchatai	Shuar	no comestible	Castellano	ni.
pellizaronawech2005/218/4	yúchatai	Shuar	de no comer	Castellano	ni.
pellizaronawech2005/218/5	yutúa	Shuar	tapar con tierra	Castellano	u.
pellizaronawech2005/218/6	yutúta	Shuar	aporcar	Castellano	u.
pellizaronawech2005/218/6	yutúta	Shuar	acollar	Castellano	u.
pellizaronawech2005/218/6	yutúta	Shuar	meterle tierra	Castellano	u.
pellizaronawech2005/218/7	yutúk	Shuar	tapar con tierra	Castellano	u.
pellizaronawech2005/218/8	yutuk	Shuar	llover	Castellano	m.
pellizaronawech2005/218/9	yutuámu	Shuar	tapado con tierra	Castellano	ni.na.
pellizaronawech2005/218/9	yutuámu	Shuar	tapada con tierra	Castellano	ni.na.
