@date: 2014-06-26
@url: http://www.quanthistling.info/data/source/jakway2008/dictionary-15-125.html
@source_title: Vocabulario Huambisa
@source_author: Jakway, Martha
@source_year: 2008
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
jakway2008/32/34	emka wetasa	Huambisa	ir adelante	Castellano	
jakway2008/32/34	emka weamu	Huambisa	ir adelante	Castellano	
jakway2008/32/34	emka weta	Huambisa	ir adelante	Castellano	
jakway2008/32/35	emkau	Huambisa	adelantado	Castellano	
jakway2008/32/35	emkau	Huambisa	avanzado	Castellano	
jakway2008/32/36	emkau	Huambisa	mayor (de edad)	Castellano	
jakway2008/32/36	emkau	Huambisa	persona que está adelante	Castellano	
jakway2008/32/36	emkaun	Huambisa	mayor (de edad)	Castellano	
jakway2008/32/36	emkaun	Huambisa	persona que está adelante	Castellano	
jakway2008/32/37	empeku	Huambisa	sordo	Castellano	
jakway2008/32/38	ene	Huambisa	crudo	Castellano	
jakway2008/32/39	enektasa	Huambisa	quitar la olla del fuego	Castellano	
jakway2008/32/39	eneamu	Huambisa	quitar la olla del fuego	Castellano	
jakway2008/32/39	enet	Huambisa	quitar la olla del fuego	Castellano	
jakway2008/32/40	enentai	Huambisa	corazón	Castellano	
jakway2008/32/40	enentain	Huambisa	corazón	Castellano	
jakway2008/33/1	enentaima wajastasa	Huambisa	estar pensativo	Castellano	
jakway2008/33/1	enentaima wajamu	Huambisa	estar pensativo	Castellano	
jakway2008/33/1	enentaima wajat	Huambisa	estar pensativo	Castellano	
jakway2008/33/2	enentaimat	Huambisa	imaginación	Castellano	
jakway2008/33/2	enentaimtan	Huambisa	imaginación	Castellano	
jakway2008/33/3	enentaimau	Huambisa	idea	Castellano	
jakway2008/33/3	enentaimau	Huambisa	pensamiento	Castellano	
jakway2008/33/3	enentaimau	Huambisa	opinión	Castellano	
jakway2008/33/3	enentaimaun	Huambisa	idea	Castellano	
jakway2008/33/3	enentaimaun	Huambisa	pensamiento	Castellano	
jakway2008/33/3	enentaimaun	Huambisa	opinión	Castellano	
jakway2008/33/4	enentaimchau	Huambisa	uno que no piensa	Castellano	
jakway2008/33/4	enentaimchaun	Huambisa	uno que no piensa	Castellano	
jakway2008/33/5	enentaimkachu	Huambisa	demente	Castellano	
jakway2008/33/5	enentaimkachu	Huambisa	loco	Castellano	
jakway2008/33/5	enentaimkachu	Huambisa	tonto	Castellano	
jakway2008/33/6	enentaimkau	Huambisa	inteligente	Castellano	
jakway2008/33/7	enentaimratsa	Huambisa	comentar	Castellano	
jakway2008/33/7	enentaimiamu	Huambisa	comentar	Castellano	
jakway2008/33/7	enentaimat	Huambisa	comentar	Castellano	
jakway2008/33/8	enentaimsa nekartasa	Huambisa	sospechar	Castellano	
jakway2008/33/8	enentaimsa nekamu	Huambisa	sospechar	Castellano	
jakway2008/33/8	enentaimsa nekat	Huambisa	sospechar	Castellano	
jakway2008/33/9	enentaimsatsa	Huambisa	creer	Castellano	
jakway2008/33/9	enentaimsatsa	Huambisa	opinar	Castellano	
jakway2008/33/9	enentaimsatsa	Huambisa	pensar	Castellano	
jakway2008/33/9	enentaimsatsa	Huambisa	reflexionar	Castellano	
jakway2008/33/9	enentaimsatsa	Huambisa	imaginar	Castellano	
jakway2008/33/9	enentaimiamu	Huambisa	creer	Castellano	
jakway2008/33/9	enentaimiamu	Huambisa	opinar	Castellano	
jakway2008/33/9	enentaimiamu	Huambisa	pensar	Castellano	
jakway2008/33/9	enentaimiamu	Huambisa	reflexionar	Castellano	
jakway2008/33/9	enentaimiamu	Huambisa	imaginar	Castellano	
jakway2008/33/9	enentaimat	Huambisa	creer	Castellano	
jakway2008/33/9	enentaimat	Huambisa	opinar	Castellano	
jakway2008/33/9	enentaimat	Huambisa	pensar	Castellano	
jakway2008/33/9	enentaimat	Huambisa	reflexionar	Castellano	
jakway2008/33/9	enentaimat	Huambisa	imaginar	Castellano	
jakway2008/33/10	enertasa	Huambisa	no respirar	Castellano	
jakway2008/33/10	enemu	Huambisa	no respirar	Castellano	
jakway2008/33/10	enet	Huambisa	no respirar	Castellano	
jakway2008/33/11	enkematsa	Huambisa	asistir	Castellano	
jakway2008/33/11	enkemamu	Huambisa	asistir	Castellano	
jakway2008/33/11	enkemat	Huambisa	asistir	Castellano	
jakway2008/33/12	entsa	Huambisa	agua	Castellano	
jakway2008/33/12	entsa	Huambisa	quebrada	Castellano	
jakway2008/33/12	entsa	Huambisa	río	Castellano	
jakway2008/33/12	entsan	Huambisa	agua	Castellano	
jakway2008/33/12	entsan	Huambisa	quebrada	Castellano	
jakway2008/33/12	entsan	Huambisa	río	Castellano	
jakway2008/33/13	entsa inakmu	Huambisa	desembocadura del río	Castellano	
jakway2008/33/13	entsa inakmun	Huambisa	desembocadura del río	Castellano	
jakway2008/33/14	entsa mete	Huambisa	caudal	Castellano	
jakway2008/33/14	entsa meten	Huambisa	caudal	Castellano	
jakway2008/33/15	entsa nakumkamu	Huambisa	mapa	Castellano	
jakway2008/33/15	entsa nakumkamun	Huambisa	mapa	Castellano	
jakway2008/33/16	entsa shimutai	Huambisa	tubo	Castellano	
jakway2008/33/16	entsa shimutain	Huambisa	tubo	Castellano	
jakway2008/33/17	entsa untri	Huambisa	caudal	Castellano	
jakway2008/33/17	entsa untrin	Huambisa	caudal	Castellano	
jakway2008/33/18	entsa yantam	Huambisa	orilla del río	Castellano	
jakway2008/33/18	entsa yantamen	Huambisa	orilla del río	Castellano	
jakway2008/33/19	entsach	Huambisa	libélula	Castellano	
jakway2008/33/19	entsachin	Huambisa	libélula	Castellano	
jakway2008/33/20	entsaktasa	Huambisa	cargar a la espalda	Castellano	
jakway2008/33/20	entsaktasa	Huambisa	llevar a la espalda	Castellano	
jakway2008/33/20	entsamu	Huambisa	cargar a la espalda	Castellano	
jakway2008/33/20	entsamu	Huambisa	llevar a la espalda	Castellano	
jakway2008/33/20	entsat	Huambisa	cargar a la espalda	Castellano	
jakway2008/33/20	entsat	Huambisa	llevar a la espalda	Castellano	
jakway2008/33/21	entsamkatsa	Huambisa	montar	Castellano	
jakway2008/33/21	entsamu	Huambisa	montar	Castellano	
jakway2008/33/21	entsamat	Huambisa	montar	Castellano	
jakway2008/33/22	entsatai	Huambisa	vestido	Castellano	
jakway2008/33/22	entsatain	Huambisa	vestido	Castellano	
jakway2008/33/23	entsaya	Huambisa	fluvial	Castellano	
jakway2008/33/24	epenkatsa	Huambisa	cerrar	Castellano	
jakway2008/33/24	epenkatsa	Huambisa	encerrar	Castellano	
jakway2008/33/24	epeneamu	Huambisa	cerrar	Castellano	
jakway2008/33/24	epeneamu	Huambisa	encerrar	Castellano	
jakway2008/33/24	epenat	Huambisa	cerrar	Castellano	
jakway2008/33/24	epenat	Huambisa	encerrar	Castellano	
jakway2008/33/25	epertasa	Huambisa	poner hojas sobre canasta u olla	Castellano	
jakway2008/33/25	epeamu	Huambisa	poner hojas sobre canasta u olla	Castellano	
jakway2008/33/25	epet	Huambisa	poner hojas sobre canasta u olla	Castellano	
jakway2008/33/26	eregkam	Huambisa	carcoma (especie de insecto que corta palitos)	Castellano	
jakway2008/33/26	eregkaman	Huambisa	carcoma (especie de insecto que corta palitos)	Castellano	
jakway2008/33/27	eresamau	Huambisa	canción	Castellano	
jakway2008/33/27	eresamaun	Huambisa	canción	Castellano	
jakway2008/33/28	eresamratsa	Huambisa	cantar	Castellano	
jakway2008/33/28	eresamu	Huambisa	cantar	Castellano	
jakway2008/33/28	eresamat	Huambisa	cantar	Castellano	
jakway2008/33/29	esaimu	Huambisa	mordedura	Castellano	
jakway2008/33/29	esaimun	Huambisa	mordedura	Castellano	
jakway2008/33/30	esaittsa	Huambisa	morder	Castellano	
jakway2008/33/30	esaimu	Huambisa	morder	Castellano	
jakway2008/33/30	esait	Huambisa	morder	Castellano	
jakway2008/33/31	esakartasa	Huambisa	borrar	Castellano	
jakway2008/33/31	esakartasa	Huambisa	limpiar manchas	Castellano	
jakway2008/33/31	esakamu	Huambisa	borrar	Castellano	
jakway2008/33/31	esakamu	Huambisa	limpiar manchas	Castellano	
jakway2008/33/31	esakat	Huambisa	borrar	Castellano	
jakway2008/33/31	esakat	Huambisa	limpiar manchas	Castellano	
jakway2008/33/32	esakatai	Huambisa	borrador	Castellano	
jakway2008/33/32	esakatain	Huambisa	borrador	Castellano	
jakway2008/34/1	esaku	Huambisa	quemado	Castellano	
jakway2008/34/2	esamu	Huambisa	quemadura	Castellano	
jakway2008/34/2	esamun	Huambisa	quemadura	Castellano	
jakway2008/34/3	esanti	Huambisa	altura	Castellano	
jakway2008/34/3	esantin	Huambisa	altura	Castellano	
jakway2008/34/4	esari	Huambisa	columna	Castellano	
jakway2008/34/4	esarin	Huambisa	columna	Castellano	
jakway2008/34/5	esamatsa	Huambisa	quemarse	Castellano	
jakway2008/34/5	esamamu	Huambisa	quemarse	Castellano	
jakway2008/34/5	esamat	Huambisa	quemarse	Castellano	
jakway2008/34/6	eseekatsa	Huambisa	ordenar	Castellano	
jakway2008/34/6	eseekamu	Huambisa	ordenar	Castellano	
jakway2008/34/6	eseet	Huambisa	ordenar	Castellano	
jakway2008/34/7	esekmartasa	Huambisa	abrigar	Castellano	
jakway2008/34/7	esekmamu	Huambisa	abrigar	Castellano	
jakway2008/34/7	esekmat	Huambisa	abrigar	Castellano	
jakway2008/34/8	esekmatai	Huambisa	frazada	Castellano	
jakway2008/34/8	esekmatai	Huambisa	sábana	Castellano	
jakway2008/34/8	esekmatain	Huambisa	frazada	Castellano	
jakway2008/34/8	esekmatain	Huambisa	sábana	Castellano	
jakway2008/34/9	eseratsa	Huambisa	corregir	Castellano	
jakway2008/34/9	eseratsa	Huambisa	rectificar	Castellano	
jakway2008/34/9	eseratsa	Huambisa	enderezar	Castellano	
jakway2008/34/9	eseratsa	Huambisa	resolver	Castellano	
jakway2008/34/9	eseramu	Huambisa	corregir	Castellano	
jakway2008/34/9	eseramu	Huambisa	rectificar	Castellano	
jakway2008/34/9	eseramu	Huambisa	enderezar	Castellano	
jakway2008/34/9	eseramu	Huambisa	resolver	Castellano	
jakway2008/34/9	eserat	Huambisa	corregir	Castellano	
jakway2008/34/9	eserat	Huambisa	rectificar	Castellano	
jakway2008/34/9	eserat	Huambisa	enderezar	Castellano	
jakway2008/34/9	eserat	Huambisa	resolver	Castellano	
jakway2008/34/10	ete	Huambisa	avispa (término genérico)	Castellano	
jakway2008/34/10	eten	Huambisa	avispa (término genérico)	Castellano	
jakway2008/34/11	etegkatsa	Huambisa	señalar	Castellano	
jakway2008/34/11	etegkatsa	Huambisa	indicar	Castellano	
jakway2008/34/11	etegkamu	Huambisa	señalar	Castellano	
jakway2008/34/11	etegkamu	Huambisa	indicar	Castellano	
jakway2008/34/11	etegkat	Huambisa	señalar	Castellano	
jakway2008/34/11	etegkat	Huambisa	indicar	Castellano	
jakway2008/34/12	etegkramu	Huambisa	escogido	Castellano	
jakway2008/34/13	etegkratsa	Huambisa	escoger	Castellano	
jakway2008/34/13	etegkramu	Huambisa	escoger	Castellano	
jakway2008/34/13	etegkat	Huambisa	escoger	Castellano	
jakway2008/34/14	eteknatsa	Huambisa	invertir	Castellano	
jakway2008/34/14	eteknatsa	Huambisa	poner olla boca abajo	Castellano	
jakway2008/34/14	eteknamu	Huambisa	invertir	Castellano	
jakway2008/34/14	eteknamu	Huambisa	poner olla boca abajo	Castellano	
jakway2008/34/14	eteknat	Huambisa	invertir	Castellano	
jakway2008/34/14	eteknat	Huambisa	poner olla boca abajo	Castellano	
jakway2008/34/15	etektuktasa	Huambisa	ovar	Castellano	
jakway2008/34/15	etektuktasa	Huambisa	aovar	Castellano	
jakway2008/34/15	etektuktasa	Huambisa	tapar botella	Castellano	
jakway2008/34/15	etektuktasa	Huambisa	tapar olla	Castellano	
jakway2008/34/15	etektamu	Huambisa	ovar	Castellano	
jakway2008/34/15	etektamu	Huambisa	aovar	Castellano	
jakway2008/34/15	etektamu	Huambisa	tapar botella	Castellano	
jakway2008/34/15	etektamu	Huambisa	tapar olla	Castellano	
jakway2008/34/15	etektut	Huambisa	ovar	Castellano	
jakway2008/34/15	etektut	Huambisa	aovar	Castellano	
jakway2008/34/15	etektut	Huambisa	tapar botella	Castellano	
jakway2008/34/15	etektut	Huambisa	tapar olla	Castellano	
jakway2008/34/16	etematsa	Huambisa	sentarse en medio	Castellano	
jakway2008/34/16	etemamu	Huambisa	sentarse en medio	Castellano	
jakway2008/34/16	etemat	Huambisa	sentarse en medio	Castellano	
jakway2008/34/17	etsa	Huambisa	sol	Castellano	
jakway2008/34/17	etsan	Huambisa	sol	Castellano	
jakway2008/34/18	etsa akaikin	Huambisa	las 6 de la tarde	Castellano	
jakway2008/34/19	etsa akamu	Huambisa	crepúsculo	Castellano	
jakway2008/34/19	etsa akamu	Huambisa	puesta del sol	Castellano	
jakway2008/34/19	etsa akamun	Huambisa	crepúsculo	Castellano	
jakway2008/34/19	etsa akamun	Huambisa	puesta del sol	Castellano	
jakway2008/34/20	etsa akatai	Huambisa	oeste	Castellano	
jakway2008/34/20	etsa akatai	Huambisa	poniente	Castellano	
jakway2008/34/20	etsa akatai	Huambisa	a las 6 de la tarde	Castellano	
jakway2008/34/20	etsa akatain	Huambisa	oeste	Castellano	
jakway2008/34/20	etsa akatain	Huambisa	poniente	Castellano	
jakway2008/34/20	etsa akatain	Huambisa	a las 6 de la tarde	Castellano	
jakway2008/34/21	etsa akatmamu	Huambisa	atardecido	Castellano	
jakway2008/34/22	etsa akawai	Huambisa	a las 5 de la tarde	Castellano	
jakway2008/34/22	etsa akawain	Huambisa	a las 5 de la tarde	Castellano	
jakway2008/34/23	etsa eskar	Huambisa	especie de carachama grande	Castellano	
jakway2008/34/23	etsa eskaran	Huambisa	especie de carachama grande	Castellano	
jakway2008/34/24	etsa nakumkamu	Huambisa	reloj	Castellano	
jakway2008/34/24	etsa nakumkamun	Huambisa	reloj	Castellano	
jakway2008/34/25	etsa suamut	Huambisa	entre las 6 y las 7 de la tarde	Castellano	
jakway2008/34/26	etsa tentai	Huambisa	mediodía	Castellano	
jakway2008/34/26	etsa tentain	Huambisa	mediodía	Castellano	
jakway2008/34/27	etsa tentu	Huambisa	entre la 1 y las 2 de la tarde	Castellano	
jakway2008/34/27	etsa tentun	Huambisa	entre la 1 y las 2 de la tarde	Castellano	
jakway2008/34/28	etsa tutupin	Huambisa	mediodía	Castellano	
jakway2008/34/29	etsa wakani	Huambisa	rayo de sol	Castellano	
jakway2008/34/29	etsa wakani	Huambisa	reflejo	Castellano	
jakway2008/34/29	etsa wakanin	Huambisa	rayo de sol	Castellano	
jakway2008/34/29	etsa wakanin	Huambisa	reflejo	Castellano	
jakway2008/34/30	etsa watai	Huambisa	este	Castellano	
jakway2008/34/30	etsa watai	Huambisa	oriente	Castellano	
jakway2008/34/30	etsa watain	Huambisa	este	Castellano	
jakway2008/34/30	etsa watain	Huambisa	oriente	Castellano	
jakway2008/34/31	etsaamratsa	Huambisa	insolar	Castellano	
jakway2008/34/31	etsaamratsa	Huambisa	solear	Castellano	
jakway2008/34/31	etsaameamu	Huambisa	insolar	Castellano	
jakway2008/34/31	etsaameamu	Huambisa	solear	Castellano	
jakway2008/34/31	etsaamat	Huambisa	insolar	Castellano	
jakway2008/34/31	etsaamat	Huambisa	solear	Castellano	
jakway2008/34/32	etsagkratsa	Huambisa	aplacar	Castellano	
jakway2008/34/32	etsagkratsa	Huambisa	contentar	Castellano	
jakway2008/34/32	etsagkeamu	Huambisa	aplacar	Castellano	
jakway2008/34/32	etsagkeamu	Huambisa	contentar	Castellano	
jakway2008/34/32	etsagkat	Huambisa	aplacar	Castellano	
jakway2008/34/32	etsagkat	Huambisa	contentar	Castellano	
jakway2008/34/33	etsakatsa	Huambisa	tajar	Castellano	
jakway2008/34/33	etsakeamu	Huambisa	tajar	Castellano	
jakway2008/34/33	etsakat	Huambisa	tajar	Castellano	
jakway2008/34/34	etsaktai	Huambisa	piedra de afilar	Castellano	
jakway2008/34/34	etsaktain	Huambisa	piedra de afilar	Castellano	
jakway2008/34/35	etsanam	Huambisa	en el sol	Castellano	
jakway2008/34/35	etsanam	Huambisa	al sol	Castellano	
jakway2008/34/36	etsanam anartasa	Huambisa	solear	Castellano	
jakway2008/34/36	etsanam anamu	Huambisa	solear	Castellano	
jakway2008/34/36	etsanam anat	Huambisa	solear	Castellano	
jakway2008/34/37	etsantratasa	Huambisa	brillar (el sol)	Castellano	
jakway2008/34/37	etsanteamu	Huambisa	brillar (el sol)	Castellano	
jakway2008/34/37	etsantat	Huambisa	brillar (el sol)	Castellano	
jakway2008/34/38	etse	Huambisa	huairuro	Castellano	
jakway2008/34/38	etsen	Huambisa	huairuro	Castellano	
jakway2008/34/39	etsegkittsa	Huambisa	dejar escapar	Castellano	
jakway2008/34/39	etsegkeamu	Huambisa	dejar escapar	Castellano	
jakway2008/34/39	etsegket	Huambisa	dejar escapar	Castellano	
jakway2008/34/40	etsegkruktasa	Huambisa	adornarse la cabeza	Castellano	
jakway2008/34/40	etsegkruktasa	Huambisa	ponerse corona	Castellano	
jakway2008/34/40	etsegkruktasa	Huambisa	ponerse sombrero	Castellano	
jakway2008/34/40	etsegkramu	Huambisa	adornarse la cabeza	Castellano	
jakway2008/34/40	etsegkramu	Huambisa	ponerse corona	Castellano	
jakway2008/34/40	etsegkramu	Huambisa	ponerse sombrero	Castellano	
jakway2008/34/40	etsegkrut	Huambisa	adornarse la cabeza	Castellano	
jakway2008/34/40	etsegkrut	Huambisa	ponerse corona	Castellano	
jakway2008/34/40	etsegkrut	Huambisa	ponerse sombrero	Castellano	
jakway2008/35/1	etsegkrutai	Huambisa	corona	Castellano	
jakway2008/35/1	etsegkrutai	Huambisa	sombrero	Castellano	
jakway2008/35/1	etsegkrutain	Huambisa	corona	Castellano	
jakway2008/35/1	etsegkrutain	Huambisa	sombrero	Castellano	
jakway2008/35/2	etsekmau	Huambisa	tibio	Castellano	
jakway2008/35/3	etsektasa	Huambisa	calentar comida	Castellano	
jakway2008/35/3	etseamu	Huambisa	calentar comida	Castellano	
jakway2008/35/3	etset	Huambisa	calentar comida	Castellano	
jakway2008/35/4	etsemkatsa	Huambisa	amarrarse el cabello con un adorno hecho de pluma de tucán	Castellano	
jakway2008/35/4	etsemkatsa	Huambisa	ponerse adorno de plumas de tucán	Castellano	
jakway2008/35/4	etsemkamu	Huambisa	amarrarse el cabello con un adorno hecho de pluma de tucán	Castellano	
jakway2008/35/4	etsemkamu	Huambisa	ponerse adorno de plumas de tucán	Castellano	
jakway2008/35/4	etsemat	Huambisa	amarrarse el cabello con un adorno hecho de pluma de tucán	Castellano	
jakway2008/35/4	etsemat	Huambisa	ponerse adorno de plumas de tucán	Castellano	
jakway2008/35/5	etserin	Huambisa	declarante	Castellano	
jakway2008/35/5	etserin	Huambisa	predicador	Castellano	
jakway2008/35/5	etsernun	Huambisa	declarante	Castellano	
jakway2008/35/5	etsernun	Huambisa	predicador	Castellano	
jakway2008/35/6	etserkatsa	Huambisa	anunciar	Castellano	
jakway2008/35/6	etserkatsa	Huambisa	avisar	Castellano	
jakway2008/35/6	etserkatsa	Huambisa	informar	Castellano	
jakway2008/35/6	etserkatsa	Huambisa	hacer declarar	Castellano	
jakway2008/35/6	etserkatsa	Huambisa	predicar	Castellano	
jakway2008/35/6	etsereamu	Huambisa	anunciar	Castellano	
jakway2008/35/6	etsereamu	Huambisa	avisar	Castellano	
jakway2008/35/6	etsereamu	Huambisa	informar	Castellano	
jakway2008/35/6	etsereamu	Huambisa	hacer declarar	Castellano	
jakway2008/35/6	etsereamu	Huambisa	predicar	Castellano	
jakway2008/35/6	etserat	Huambisa	anunciar	Castellano	
jakway2008/35/6	etserat	Huambisa	avisar	Castellano	
jakway2008/35/6	etserat	Huambisa	informar	Castellano	
jakway2008/35/6	etserat	Huambisa	hacer declarar	Castellano	
jakway2008/35/6	etserat	Huambisa	predicar	Castellano	
jakway2008/35/7	etsermamtikrattsa	Huambisa	hacer declarar por la fuerza	Castellano	
jakway2008/35/7	etsermamtikmu	Huambisa	hacer declarar por la fuerza	Castellano	
jakway2008/35/7	etsermamtikmat	Huambisa	hacer declarar por la fuerza	Castellano	
jakway2008/35/8	etsertuktasa	Huambisa	acusar	Castellano	
jakway2008/35/8	etsereamu	Huambisa	acusar	Castellano	
jakway2008/35/8	etsertut	Huambisa	acusar	Castellano	
jakway2008/35/9	etsertumaktasa	Huambisa	confesar	Castellano	
jakway2008/35/9	etsertumaktasa	Huambisa	declarar	Castellano	
jakway2008/35/9	etsertumaktasa	Huambisa	atestiguar	Castellano	
jakway2008/35/9	etsertumamu	Huambisa	confesar	Castellano	
jakway2008/35/9	etsertumamu	Huambisa	declarar	Castellano	
jakway2008/35/9	etsertumamu	Huambisa	atestiguar	Castellano	
jakway2008/35/9	etsertumat	Huambisa	confesar	Castellano	
jakway2008/35/9	etsertumat	Huambisa	declarar	Castellano	
jakway2008/35/9	etsertumat	Huambisa	atestiguar	Castellano	
jakway2008/35/10	ewakamu	Huambisa	guía	Castellano	
jakway2008/35/10	ewakamun	Huambisa	guía	Castellano	
jakway2008/35/11	ewekamsatasa	Huambisa	guiar	Castellano	
jakway2008/35/11	ewekamu	Huambisa	guiar	Castellano	
jakway2008/35/11	ewekamat	Huambisa	guiar	Castellano	
jakway2008/35/11	i	Huambisa	guiar	Castellano	
jakway2008/35/12	ichachkatsa	Huambisa	hacer sonar	Castellano	
jakway2008/35/12	ichachkatsa	Huambisa	hacer funcionar un motor	Castellano	
jakway2008/35/12	ichachiamu	Huambisa	hacer sonar	Castellano	
jakway2008/35/12	ichachiamu	Huambisa	hacer funcionar un motor	Castellano	
jakway2008/35/12	ichachat	Huambisa	hacer sonar	Castellano	
jakway2008/35/12	ichachat	Huambisa	hacer funcionar un motor	Castellano	
jakway2008/35/13	ichichiartasa	Huambisa	abastecer	Castellano	
jakway2008/35/13	ichichiartasa	Huambisa	dar fuerza	Castellano	
jakway2008/35/13	ichichiartasa	Huambisa	fortalecer	Castellano	
jakway2008/35/13	ichichiartasa	Huambisa	reforzar	Castellano	
jakway2008/35/13	ichichiamu	Huambisa	abastecer	Castellano	
jakway2008/35/13	ichichiamu	Huambisa	dar fuerza	Castellano	
jakway2008/35/13	ichichiamu	Huambisa	fortalecer	Castellano	
jakway2008/35/13	ichichiamu	Huambisa	reforzar	Castellano	
jakway2008/35/13	ichichit	Huambisa	abastecer	Castellano	
jakway2008/35/13	ichichit	Huambisa	dar fuerza	Castellano	
jakway2008/35/13	ichichit	Huambisa	fortalecer	Castellano	
jakway2008/35/13	ichichit	Huambisa	reforzar	Castellano	
jakway2008/35/14	ichikratsa	Huambisa	cosquillear	Castellano	
jakway2008/35/14	ichikratsa	Huambisa	cosquillar	Castellano	
jakway2008/35/14	ichikratsa	Huambisa	hacer cosquillas	Castellano	
jakway2008/35/14	ichikiamu	Huambisa	cosquillear	Castellano	
jakway2008/35/14	ichikiamu	Huambisa	cosquillar	Castellano	
jakway2008/35/14	ichikiamu	Huambisa	hacer cosquillas	Castellano	
jakway2008/35/14	ichikat	Huambisa	cosquillear	Castellano	
jakway2008/35/14	ichikat	Huambisa	cosquillar	Castellano	
jakway2008/35/14	ichikat	Huambisa	hacer cosquillas	Castellano	
jakway2008/35/15	ichinak	Huambisa	tinaja	Castellano	
jakway2008/35/15	ichinkan	Huambisa	tinaja	Castellano	
jakway2008/35/16	igkugtasa	Huambisa	encontrar	Castellano	
jakway2008/35/16	igkuamu	Huambisa	encontrar	Castellano	
jakway2008/35/16	igkut	Huambisa	encontrar	Castellano	
jakway2008/35/17	igkuniattsa	Huambisa	hablar cara a cara	Castellano	
jakway2008/35/17	igkuniamu	Huambisa	hablar cara a cara	Castellano	
jakway2008/35/17	igkunit	Huambisa	hablar cara a cara	Castellano	
jakway2008/35/18	ii	Huambisa	nosotros	Castellano	
jakway2008/35/18	iina	Huambisa	nosotros	Castellano	
jakway2008/35/19	ii ainat	Huambisa	entre nosotros	Castellano	
jakway2008/35/19	ii ainatin	Huambisa	entre nosotros	Castellano	
jakway2008/35/20	ii pujutai	Huambisa	costumbre	Castellano	
jakway2008/35/20	ii pujutain	Huambisa	costumbre	Castellano	
jakway2008/35/21	iich	Huambisa	tío materno (hermano de la madre)	Castellano	
jakway2008/35/21	iichin	Huambisa	tío materno (hermano de la madre)	Castellano	
jakway2008/35/22	iichur	Huambisa	mi tío materno	Castellano	
jakway2008/35/22	iichrun	Huambisa	mi tío materno	Castellano	
jakway2008/35/23	iik	Huambisa	entre nosotros	Castellano	
jakway2008/35/24	iik wakasatsa	Huambisa	andar solo	Castellano	
jakway2008/35/24	iik wakamu	Huambisa	andar solo	Castellano	
jakway2008/35/24	iik wakat	Huambisa	andar solo	Castellano	
jakway2008/36/1	iimchau	Huambisa	ciego	Castellano	
jakway2008/36/2	iimtasa	Huambisa	abrir los ojos	Castellano	
jakway2008/36/2	iimiamu	Huambisa	abrir los ojos	Castellano	
jakway2008/36/2	iimat	Huambisa	abrir los ojos	Castellano	
jakway2008/36/3	iimti	Huambisa	parecido	Castellano	
jakway2008/36/4	iimti	Huambisa	imagen	Castellano	
jakway2008/36/4	iimtin	Huambisa	imagen	Castellano	
jakway2008/36/5	iinitia	Huambisa	más adentro	Castellano	
jakway2008/36/6	iinu	Huambisa	nuestro	Castellano	
jakway2008/36/6	iinun	Huambisa	nuestro	Castellano	
jakway2008/36/7	iisip	Huambisa	gavilán	Castellano	
jakway2008/36/7	iispin	Huambisa	gavilán	Castellano	
jakway2008/36/8	iistasa	Huambisa	mirar	Castellano	
jakway2008/36/8	iistasa	Huambisa	ver	Castellano	
jakway2008/36/8	iistasa	Huambisa	observar	Castellano	
jakway2008/36/8	iistasa	Huambisa	revisar	Castellano	
jakway2008/36/8	iiamu	Huambisa	mirar	Castellano	
jakway2008/36/8	iiamu	Huambisa	ver	Castellano	
jakway2008/36/8	iiamu	Huambisa	observar	Castellano	
jakway2008/36/8	iiamu	Huambisa	revisar	Castellano	
jakway2008/36/8	iit	Huambisa	mirar	Castellano	
jakway2008/36/8	iit	Huambisa	ver	Castellano	
jakway2008/36/8	iit	Huambisa	observar	Castellano	
jakway2008/36/8	iit	Huambisa	revisar	Castellano	
jakway2008/36/9	iitai	Huambisa	revista	Castellano	
jakway2008/36/9	iitain	Huambisa	revista	Castellano	
jakway2008/36/10	ija	Huambisa	excremento	Castellano	
jakway2008/36/10	ija	Huambisa	heces	Castellano	
jakway2008/36/10	ijan	Huambisa	excremento	Castellano	
jakway2008/36/10	ijan	Huambisa	heces	Castellano	
jakway2008/36/11	ijakratsa	Huambisa	romper	Castellano	
jakway2008/36/11	ijakratsa	Huambisa	chancar	Castellano	
jakway2008/36/11	ijakratsa	Huambisa	abrir frutos como maní	Castellano	
jakway2008/36/11	ijakratsa	Huambisa	cacao	Castellano	
jakway2008/36/11	ijakratsa	Huambisa	zapote	Castellano	
jakway2008/36/11	ijakratsa	Huambisa	etc	Castellano	
jakway2008/36/11	ijakeamu	Huambisa	romper	Castellano	
jakway2008/36/11	ijakeamu	Huambisa	chancar	Castellano	
jakway2008/36/11	ijakeamu	Huambisa	abrir frutos como maní	Castellano	
jakway2008/36/11	ijakeamu	Huambisa	cacao	Castellano	
jakway2008/36/11	ijakeamu	Huambisa	zapote	Castellano	
jakway2008/36/11	ijakeamu	Huambisa	etc	Castellano	
jakway2008/36/11	ijakat	Huambisa	romper	Castellano	
jakway2008/36/11	ijakat	Huambisa	chancar	Castellano	
jakway2008/36/11	ijakat	Huambisa	abrir frutos como maní	Castellano	
jakway2008/36/11	ijakat	Huambisa	cacao	Castellano	
jakway2008/36/11	ijakat	Huambisa	zapote	Castellano	
