@date: 2014-07-03
@url: http://www.quanthistling.info/data/source/mori1981/dictionary-1-78.html
@source_title: Glosario Aguaruna-Castellano
@source_author: Mori, Angel Corbera
@source_year: 1981
QLCID	HEAD	HEAD_DOCULECT	TRANSLATION	TRANSLATION_DOCULECT	POS
mori1981/18/24	ékemat	Aguaruna	retirarse	Castellano	verb
mori1981/18/24	ékemat	Aguaruna	alejarse	Castellano	verb
mori1981/18/25	ekémat	Aguaruna	sentarse	Castellano	verb
mori1981/18/26	émakau	Aguaruna	mayor	Castellano	adj
mori1981/18/27	emenát	Aguaruna	apretar	Castellano	verb
mori1981/18/27	emenát	Aguaruna	ajustar	Castellano	verb
mori1981/18/27	emenát	Aguaruna	cerrar	Castellano	verb
mori1981/19/1	empekú	Aguaruna	sordo	Castellano	adj
mori1981/19/2	emésamu	Aguaruna	malogrado	Castellano	adj
mori1981/19/3	eméset	Aguaruna	malograr	Castellano	verb
mori1981/19/4	énet	Aguaruna	bajar la olla del fuego	Castellano	verb
mori1981/19/5	éntsa	Aguaruna	quebrada	Castellano	n
mori1981/19/6	entsamát	Aguaruna	montar	Castellano	verb
mori1981/19/6	entsamát	Aguaruna	cabalgar	Castellano	verb
mori1981/19/7	entsát	Aguaruna	cargar en la espalda	Castellano	verb
mori1981/19/8	enú	Aguaruna	crudo. cf. udú	Castellano	adj
mori1981/19/9	épenat	Aguaruna	encerrar	Castellano	verb
mori1981/19/9	épenat	Aguaruna	cerrar	Castellano	verb
mori1981/19/10	epéntuch	Aguaruna	tarántula	Castellano	n
mori1981/19/11	épeshuk	Aguaruna	hojas viejas tapadas en la olla	Castellano	n
mori1981/19/12	esájam	Aguaruna	alto	Castellano	adj
mori1981/19/12	esájam	Aguaruna	largo	Castellano	adj
mori1981/19/13	ésajĩ	Aguaruna	viga	Castellano	n
mori1981/19/14	esámat	Aguaruna	sanar(se)	Castellano	verb
mori1981/19/14	esámat	Aguaruna	curar(se)	Castellano	verb
mori1981/19/15	esámau	Aguaruna	quemazón	Castellano	n
mori1981/19/15	esámau	Aguaruna	incendio	Castellano	n
mori1981/19/16	esát	Aguaruna	quemar	Castellano	v
mori1981/19/16	esát	Aguaruna	veranear	Castellano	v
mori1981/19/16	esát	Aguaruna	morder. cf. apet. esájai 'me quemo'. esáu	Castellano	v
mori1981/19/17	esát yantáana	Aguaruna	lagarto (especie)	Castellano	n
mori1981/19/18	esegát	Aguaruna	enderezar	Castellano	verb
mori1981/19/18	esegát	Aguaruna	corregir	Castellano	verb
mori1981/19/19	ésejmat	Aguaruna	mecerse	Castellano	verb
mori1981/19/20	eséjmatai	Aguaruna	mecedora	Castellano	n
mori1981/19/20	eséjmatai	Aguaruna	columpio	Castellano	n
mori1981/19/21	éte	Aguaruna	avispa (genérice)	Castellano	n
mori1981/19/22	éte aújĩ	Aguaruna	aguijón de la avispa	Castellano	n
mori1981/19/23	etégket	Aguaruna	escoger	Castellano	verb
mori1981/19/24	etéma	Aguaruna	ortiga	Castellano	n
mori1981/19/25	étsa	Aguaruna	Sol	Castellano	n
mori1981/20/1	akétai	Aguaruna	poniente	Castellano	n
mori1981/20/2	bisaé	Aguaruna	eclipse (de sol)	Castellano	n
mori1981/20/3	dakúgkamu	Aguaruna	reloj	Castellano	n
mori1981/20/4	etsá jiíntai	Aguaruna	oriente	Castellano	n
mori1981/20/4	etsá jiíntai	Aguaruna	por donde sale el sol	Castellano	n
mori1981/20/5	tajími yúta	Aguaruna	almuerzo	Castellano	n
mori1981/20/6	tigáe	Aguaruna	el sol después de la l p	Castellano	n
mori1981/20/7	tutúpit	Aguaruna	mediodía (el sol está al centro)	Castellano	n
mori1981/20/8	wakanĩ	Aguaruna	sombra del sol	Castellano	n
mori1981/20/9	wajeé	Aguaruna	rayo del sol	Castellano	n
mori1981/20/10	etsáket	Aguaruna	afilar	Castellano	verb
mori1981/20/11	etsáktai	Aguaruna	afiladora	Castellano	n
mori1981/20/11	etsáktai	Aguaruna	piedra para afilar	Castellano	n
mori1981/20/12	etsánmaya yantáana	Aguaruna	lagarto (especie)	Castellano	n
mori1981/20/13	ersát	Aguaruna	pelar	Castellano	verb
mori1981/20/14	étse	Aguaruna	huairuro. "en la selva llámase de tal modo la leguminosa ormosia coccinea	Castellano	n
mori1981/20/14	étse	Aguaruna	el fruto es como un peque ño frejol	Castellano	n
mori1981/20/14	étse	Aguaruna	de color negro o rojo	Castellano	n
mori1981/20/14	étse	Aguaruna	o totalmente rojo	Castellano	n
mori1981/20/14	étse	Aguaruna	y denominan soltero al que es de un solo color	Castellano	n
mori1981/20/15	etséjin	Aguaruna	adj	Castellano	n
mori1981/20/16	etséjũt	Aguaruna	acusar	Castellano	verb
mori1981/20/17	étset	Aguaruna	calentar	Castellano	verb
mori1981/20/18	ewáket	Aguaruna	asustar	Castellano	verb
mori1981/20/19	ewákmaku	Aguaruna	vencedor	Castellano	n
mori1981/20/19	ewákmaku	Aguaruna	triunfador	Castellano	n
mori1981/20/20	ewẽẽ́mat	Aguaruna	salvarse	Castellano	verb
mori1981/20/21	éwej	Aguaruna	manos	Castellano	n
mori1981/20/22	ewékmat	Aguaruna	"desherbar"	Castellano	verb
mori1981/20/22	ewékmat	Aguaruna	desmontar	Castellano	verb
mori1981/20/23	ewét	Aguaruna	desplumar	Castellano	verb
mori1981/20/23	ewét	Aguaruna	sacar plantas	Castellano	verb
mori1981/20/24	ewét	Aguaruna	orilla	Castellano	n
mori1981/20/24	ewét	Aguaruna	borde	Castellano	n
mori1981/21/1	ichígkau	Aguaruna	roto	Castellano	adj
mori1981/21/2	ichiít	Aguaruna	romper jalando	Castellano	verb
mori1981/21/3	ichíki	Aguaruna	cosquillas	Castellano	n
mori1981/21/4	ichíkit	Aguaruna	hacer cosquillas	Castellano	verb
mori1981/21/4	ichíkit	Aguaruna	cosquillear	Castellano	verb
mori1981/21/4	ichikút	Aguaruna	hacer cosquillas	Castellano	verb
mori1981/21/4	ichikút	Aguaruna	cosquillear	Castellano	verb
mori1981/21/5	ichikít	Aguaruna	Romper parcialmente	Castellano	verb
mori1981/21/6	ichínak	Aguaruna	olla	Castellano	n
mori1981/21/7	ichíyamu	Aguaruna	rompimiento	Castellano	n
mori1981/21/7	ichíyamu	Aguaruna	rotura	Castellano	n
mori1981/21/8	idái	Aguaruna	lengua	Castellano	n
mori1981/21/9	idái esájam	Aguaruna	lengua larga	Castellano	n
mori1981/21/10	íi	Aguaruna	nosotros	Castellano	propers
mori1981/21/10	íi	Aguaruna	nosotras	Castellano	propers
mori1981/21/11	iíka	Aguaruna	al revés	Castellano	adv
mori1981/21/12	iíkamu	Aguaruna	reverso	Castellano	n
mori1981/21/12	iíkamu	Aguaruna	revés	Castellano	n
mori1981/21/12	iíkamu	Aguaruna	lo contrario	Castellano	n
mori1981/21/13	iíkmat	Aguaruna	desordenar	Castellano	verb
mori1981/21/13	iíkmat	Aguaruna	poner las cosas en desorden	Castellano	verb
mori1981/21/14	iíkut	Aguaruna	ponerse la ropa al revés	Castellano	verb
mori1981/21/15	íinau	Aguaruna	nuestro	Castellano	poses
mori1981/21/15	íinau	Aguaruna	nuestra	Castellano	poses
mori1981/21/15	íinu	Aguaruna	nuestro	Castellano	poses
mori1981/21/15	íinu	Aguaruna	nuestra	Castellano	poses
mori1981/21/16	íja	Aguaruna	excremento	Castellano	n
mori1981/21/17	ijáktau	Aguaruna	visitante	Castellano	n
mori1981/21/17	ijáktau	Aguaruna	huésped	Castellano	n
mori1981/21/18	ijájmat	Aguaruna	ayunar	Castellano	verb
mori1981/21/19	ijã́jut	Aguaruna	tener diarrea	Castellano	verb
mori1981/21/20	ijãjṹt	Aguaruna	visitar	Castellano	verb
mori1981/21/21	íjan	Aguaruna	viajero	Castellano	n
mori1981/21/22	ĩját	Aguaruna	pasear	Castellano	verb
mori1981/21/23	ijapé	Aguaruna	centro	Castellano	n
mori1981/21/23	ijapé	Aguaruna	medio. ijápchijĩ 'su centro	Castellano	n
mori1981/21/24	ijiámu	Aguaruna	paquete	Castellano	n
mori1981/21/25	ijĩgkuísh	Aguaruna	cerumen	Castellano	n
mori1981/21/25	ijĩgkuísh	Aguaruna	cera de la oreja	Castellano	n
mori1981/21/26	ijít	Aguaruna	empaquetar	Castellano	verb
mori1981/21/26	ijít	Aguaruna	envolver	Castellano	verb
mori1981/21/26	ijít	Aguaruna	hacer paquetes	Castellano	verb
mori1981/21/27	íju	Aguaruna	chonia. "una variedad de palmera durísima	Castellano	n
mori1981/21/27	íju	Aguaruna	que utilizan los aguarunas para fabricar sus lanzas	Castellano	n
mori1981/21/27	íju	Aguaruna	flechas	Castellano	n
mori1981/21/27	íju	Aguaruna	arpones	Castellano	n
mori1981/21/27	íju	Aguaruna	etc. el cogollo es agradable en guisos y ensaladas. este cogollo conocido por chon ta	Castellano	n
mori1981/21/27	íju	Aguaruna	se le llama también palmito" (j.l. jordana l.) "... los indígenas amazónicos creen que la chonta es un maligno espíritu que se introduce en el cuer po de la gente y determina enfermedades	Castellano	n
mori1981/21/27	íju	Aguaruna	de allí que la cura radical única para ellos consista en la extracción de la chonta	Castellano	n
mori1981/22/2	ijúmat	Aguaruna	amontonar	Castellano	verb
mori1981/22/2	ijúmat	Aguaruna	agrupar	Castellano	verb
mori1981/22/3	ijúmdaijau	Aguaruna	grupo	Castellano	n
mori1981/22/4	ijúmjamu	Aguaruna	montón	Castellano	n
mori1981/22/5	ijṹnat	Aguaruna	reunir	Castellano	verb
mori1981/22/5	ijṹnat	Aguaruna	juntar (en grupo)	Castellano	verb
mori1981/22/5	ijṹnat	Aguaruna	agrupar	Castellano	verb
mori1981/22/6	ijúnit	Aguaruna	chocar	Castellano	verb
mori1981/22/6	ijúnit	Aguaruna	pelear	Castellano	verb
mori1981/22/6	ijúnit	Aguaruna	puñetear	Castellano	verb
mori1981/22/7	ijúnja mátsamat	Aguaruna	persona que vive cerca de uno	Castellano	n
mori1981/22/7	ijúnja mátsamat	Aguaruna	vecino	Castellano	n
mori1981/22/8	ijúnjamu	Aguaruna	grupo	Castellano	n
mori1981/22/8	ijúnjamu	Aguaruna	reunidos	Castellano	n
mori1981/22/9	ijúnjau	Aguaruna	agrupados	Castellano	adj
mori1981/22/10	ijṹs	Aguaruna	cerca	Castellano	adv
mori1981/22/10	ijṹs	Aguaruna	cerquita	Castellano	adv
mori1981/22/11	íjut	Aguaruna	picar	Castellano	verb
mori1981/22/11	íjut	Aguaruna	pinchar	Castellano	verb
mori1981/22/12	ijúyu	Aguaruna	choque	Castellano	n
mori1981/22/12	ijúyu	Aguaruna	pelea	Castellano	n
mori1981/22/12	ijúyu	Aguaruna	puñete	Castellano	n
mori1981/22/13	íkaj	Aguaruna	lejos	Castellano	adv
mori1981/22/14	ikájmat	Aguaruna	fornicar	Castellano	verb
mori1981/22/15	ikájnat	Aguaruna	apagar la luz	Castellano	verb
mori1981/22/16	ikajnátai	Aguaruna	apagador (objeto que sirve para apagar)	Castellano	n
mori1981/22/17	ikákbau	Aguaruna	nudo. cf. jinukmáu	Castellano	n
mori1981/22/18	íkam	Aguaruna	selva	Castellano	n
mori1981/22/18	íkam	Aguaruna	monte	Castellano	n
mori1981/22/18	íkam	Aguaruna	montaña	Castellano	n
mori1981/22/19	íkam shámpiu	Aguaruna	lagartija (especie)	Castellano	n
mori1981/22/20	ikámat	Aguaruna	prestar	Castellano	verb
mori1981/22/21	ikámia tsájap	Aguaruna	Cucaracha	Castellano	n
mori1981/22/22	íkam yã́wã	Aguaruna	tigre	Castellano	n
mori1981/22/23	ikapáamu	Aguaruna	candela	Castellano	n
mori1981/22/24	jíi ikapáut	Aguaruna	hacer candela	Castellano	verb
mori1981/22/24	ikapút	Aguaruna	hacer candela	Castellano	verb
mori1981/22/24	ikapáut	Aguaruna	hacer candela	Castellano	verb
mori1981/22/25	ikatsút	Aguaruna	"endurar"	Castellano	verb
mori1981/22/26	ikáwẽt	Aguaruna	anmentar	Castellano	verb
mori1981/22/27	íki	Aguaruna	ventosidad	Castellano	n
mori1981/22/27	íki	Aguaruna	pedo	Castellano	n
mori1981/22/28	ikích	Aguaruna	cintura	Castellano	n
mori1981/22/28	ikích	Aguaruna	vientre	Castellano	n
mori1981/22/29	ikimát	Aguaruna	"peerse"	Castellano	verb
mori1981/22/30	ikiyámjau	Aguaruna	nublado	Castellano	adj
mori1981/22/30	ikiyámjau	Aguaruna	mal tiempo	Castellano	adj
mori1981/22/30	ikiyámjau	Aguaruna	por llover	Castellano	adj
mori1981/22/31	ikiyámu	Aguaruna	mal tiempo (nublado de color negro)	Castellano	adj
mori1981/22/32	íma	Aguaruna	garza	Castellano	n
mori1981/23/1	imá	Aguaruna	más	Castellano	adv
mori1981/23/1	imá	Aguaruna	muy	Castellano	adv
mori1981/23/2	imáchik	Aguaruna	poco	Castellano	adv
mori1981/23/2	imáchik	Aguaruna	poquito	Castellano	adv
mori1981/23/3	ímamu	Aguaruna	vómito	Castellano	n
mori1981/23/4	imánchuchi	Aguaruna	chiquito	Castellano	adj
mori1981/23/5	imáp	Aguaruna	palmera (especie)	Castellano	n
mori1981/23/6	ímik	Aguaruna	náusea	Castellano	n
mori1981/23/6	ímik	Aguaruna	vómito	Castellano	n
mori1981/23/6	imíki	Aguaruna	náusea	Castellano	n
mori1981/23/6	imíki	Aguaruna	vómito	Castellano	n
mori1981/23/7	imṹjũs	Aguaruna	lagartija (especie)	Castellano	n
mori1981/23/8	ímut	Aguaruna	vomitar	Castellano	verb
mori1981/23/9	inái	Aguaruna	lengua	Castellano	n
mori1981/23/10	inaímat	Aguaruna	sacar(se) la lengua	Castellano	verb
mori1981/23/11	inajtút	Aguaruna	inajtúkmi aénts yúati 'vamos a cocinar para que coman'	Castellano	cocinar, hacer comida, asar
mori1981/23/11	inajṹt	Aguaruna	inajtúkmi aénts yúati 'vamos a cocinar para que coman'	Castellano	cocinar, hacer comida, asar
mori1981/23/12	inájmau	Aguaruna	comida	Castellano	n
mori1981/23/12	inájmau	Aguaruna	lo cocido	Castellano	n
mori1981/23/13	ínak	Aguaruna	peón	Castellano	n
mori1981/23/14	inák	Aguaruna	chupé	Castellano	n
mori1981/23/14	inák	Aguaruna	especie de árbol cuyo fruto es comestible	Castellano	n
mori1981/23/14	inák	Aguaruna	parecido al zapote	Castellano	n
mori1981/23/14	inák	Aguaruna	pero más chico	Castellano	n
mori1981/23/15	inákbau	Aguaruna	señalador	Castellano	n
mori1981/23/15	inákbau	Aguaruna	guía	Castellano	n
mori1981/23/15	inákmamu	Aguaruna	señalador	Castellano	n
mori1981/23/15	inákmamu	Aguaruna	guía	Castellano	n
mori1981/23/15	inákmatai	Aguaruna	señalador	Castellano	n
mori1981/23/15	inákmatai	Aguaruna	guía	Castellano	n
mori1981/23/16	inákmat	Aguaruna	señalar	Castellano	verb
mori1981/23/16	inákmat	Aguaruna	mostrar	Castellano	verb
mori1981/23/17	inán	Aguaruna	adj	Castellano	n
mori1981/23/18	inantút	Aguaruna	levantar	Castellano	verb
mori1981/23/18	inantút	Aguaruna	alzar	Castellano	verb
mori1981/23/19	ínamu	Aguaruna	peón	Castellano	n
mori1981/23/20	inát	Aguaruna	mandar a alguien para que traiga algo	Castellano	verb
mori1981/23/21	inátmat	Aguaruna	flotar	Castellano	verb
mori1981/23/22	inatsámu	Aguaruna	vergüenza	Castellano	n
mori1981/23/23	inatsáut	Aguaruna	tener vergüenza cf	Castellano	verb
mori1981/23/24	ináuka	Aguaruna	camote	Castellano	n
mori1981/23/25	inayát	Aguaruna	dejar	Castellano	verb
mori1981/23/25	inayát	Aguaruna	abandonar	Castellano	verb
mori1981/23/26	ináyua	Aguaruna	palmera (especie)	Castellano	n
mori1981/23/27	ínchi	Aguaruna	camote	Castellano	n
mori1981/23/28	iniímat	Aguaruna	preguntar	Castellano	verb
mori1981/23/28	inít	Aguaruna	preguntar	Castellano	verb
mori1981/23/29	iníkit	Aguaruna	enfriar	Castellano	verb
mori1981/23/30	inítak	Aguaruna	adentro	Castellano	adv
mori1981/23/30	inítak	Aguaruna	profundo	Castellano	adv
mori1981/24/1	inítiki	Aguaruna	antiguamente. inítikin	Castellano	adv
mori1981/24/1	inítiki	Aguaruna	duíkik úchi nuwatkám 'antiguamente	Castellano	adv
mori1981/24/2	intakút	Aguaruna	romper	Castellano	verb
mori1981/24/2	intakút	Aguaruna	chancar	Castellano	verb
mori1981/24/3	intanít	Aguaruna	chocar (con canoa)	Castellano	verb
mori1981/24/4	intásh	Aguaruna	cabello	Castellano	n
mori1981/24/4	intásh	Aguaruna	pelo	Castellano	n
mori1981/24/4	intashí	Aguaruna	cabello	Castellano	n
mori1981/24/4	intashí	Aguaruna	pelo	Castellano	n
mori1981/24/5	intásh shijín	Aguaruna	crespo	Castellano	adj
mori1981/24/6	ipáamamu	Aguaruna	invitación. consiste enasociarse para el trabajo temporal	Castellano	n
mori1981/24/6	ipáamamu	Aguaruna	sea en cultivos de las chacras	Castellano	n
mori1981/24/6	ipáamamu	Aguaruna	construc ción de casas	Castellano	n
mori1981/24/7	ipáamu	Aguaruna	invitados	Castellano	n
mori1981/24/8	ipáat	Aguaruna	invitar	Castellano	verb
mori1981/24/8	ipáat	Aguaruna	reunir	Castellano	verb
mori1981/24/9	ipáatut	Aguaruna	disparar	Castellano	verb
mori1981/24/10	ipák	Aguaruna	achiote. bixa orellana. planta cuyos frutos son usados para pintarse el cuerpo	Castellano	n
mori1981/24/10	ipák	Aguaruna	la cara	Castellano	n
mori1981/24/10	ipák	Aguaruna	los hilos de tejidos	Castellano	n
mori1981/24/10	ipák	Aguaruna	ornamentación de la cerámica	Castellano	n
mori1981/24/10	ipakú	Aguaruna	achiote. bixa orellana. planta cuyos frutos son usados para pintarse el cuerpo	Castellano	n
mori1981/24/10	ipakú	Aguaruna	la cara	Castellano	n
mori1981/24/10	ipakú	Aguaruna	los hilos de tejidos	Castellano	n
mori1981/24/10	ipakú	Aguaruna	ornamentación de la cerámica	Castellano	n
mori1981/24/11	ipák nápi	Aguaruna	víbora (especie)	Castellano	n
mori1981/24/12	ipamát	Aguaruna	verb. trueno	Castellano	n
mori1981/24/13	ipátmau	Aguaruna	disparo	Castellano	n
mori1981/24/13	ipátmau	Aguaruna	bala	Castellano	n
mori1981/24/14	ipiákmau	Aguaruna	lo llenado	Castellano	n
mori1981/24/15	ipiáku	Aguaruna	lleno	Castellano	adj
mori1981/24/16	ipúknat	Aguaruna	zambullirse	Castellano	verb
mori1981/24/17	isakámu	Aguaruna	borradura	Castellano	n
mori1981/24/18	isákat	Aguaruna	limpiar	Castellano	verb
mori1981/24/18	isákat	Aguaruna	borrar	Castellano	verb
mori1981/24/19	ishámat	Aguaruna	tener miedo	Castellano	verb
mori1981/24/19	ishámat	Aguaruna	asustarse	Castellano	verb
mori1981/24/20	ishámin	Aguaruna	peligro	Castellano	n
mori1981/24/21	ishámkantin	Aguaruna	miedoso. cf. sápij	Castellano	adj
mori1981/24/21	ishámkantin	Aguaruna	puyátu	Castellano	adj
mori1981/24/22	ishámtai	Aguaruna	miedo	Castellano	n
mori1981/24/22	ishámtai	Aguaruna	temor	Castellano	n
mori1981/24/22	ishámtai	Aguaruna	susto	Castellano	n
mori1981/24/23	ishintáut	Aguaruna	despertar a otro	Castellano	verb
mori1981/24/23	ishintút	Aguaruna	despertar a otro	Castellano	verb
mori1981/24/24	ishpíg	Aguaruna	Ishpingo	Castellano	n
mori1981/24/25	itájak	Aguaruna	vacío	Castellano	adj
mori1981/24/26	itát	Aguaruna	traer. cf. utút. itáu 'traído'	Castellano	verb
mori1981/24/27	itátut	Aguaruna	callarse	Castellano	verb
mori1981/24/28	itát mitkámu	Aguaruna	hacer callar	Castellano	verb
mori1981/24/28	itát mitkámu	Aguaruna	silenciar	Castellano	verb
mori1981/24/29	itáwe	Aguaruna	traidor	Castellano	n
mori1981/24/30	itúj	Aguaruna	por dónde	Castellano	adv
mori1981/24/31	iwaáut	Aguaruna	abrir la boca	Castellano	verb
mori1981/25/1	iwágat	Aguaruna	demás (lo que sobra)	Castellano	adj
mori1981/25/2	iwágjuk	Aguaruna	abanico	Castellano	n
mori1981/25/3	iwákut	Aguaruna	ampliar	Castellano	verb
mori1981/25/3	iwákut	Aguaruna	anchar	Castellano	verb
mori1981/25/4	iwágmamat	Aguaruna	vestirse	Castellano	verb
mori1981/25/4	iwágmamat	Aguaruna	ponerse ropa	Castellano	verb
mori1981/25/5	iwagmámtai	Aguaruna	vestido	Castellano	n
mori1981/25/6	iwágnuwẽ	Aguaruna	pendejo	Castellano	adj
mori1981/25/6	iwágnuwẽ	Aguaruna	bromista	Castellano	adj
mori1981/25/6	iwájnuwe	Aguaruna	pendejo	Castellano	adj
mori1981/25/6	iwájnuwe	Aguaruna	bromista	Castellano	adj
mori1981/25/7	iwágsa	Aguaruna	broma	Castellano	n
mori1981/25/8	íwagtukmau	Aguaruna	trampa	Castellano	n
mori1981/25/8	íwagtuktai	Aguaruna	trampa	Castellano	n
mori1981/25/9	iwã́ĩ	Aguaruna	adj. primogénito	Castellano	n
mori1981/25/10	iwáintut	Aguaruna	mostrar	Castellano	verb
mori1981/25/11	ĩwãĩsh	Aguaruna	trampa	Castellano	n
mori1981/25/12	iwájak	Aguaruna	broma	Castellano	n
mori1981/25/13	iwájama	Aguaruna	adornado	Castellano	adj
mori1981/25/13	iwájama	Aguaruna	hermoso	Castellano	adj
mori1981/25/14	iwájat	Aguaruna	adornar	Castellano	verb
mori1981/25/15	iwájin	Aguaruna	mecánico	Castellano	n
mori1981/25/16	iwájmamat	Aguaruna	vestirse	Castellano	verb
mori1981/25/16	iwájmamat	Aguaruna	cambiarse. iwájmamjajmi 'vamos a vestirnos	Castellano	verb
mori1981/25/17	iwájmamu	Aguaruna	adornarse	Castellano	verb
mori1981/25/18	iwájtukmau	Aguaruna	trampa	Castellano	n
mori1981/25/18	iwájtukme	Aguaruna	trampa	Castellano	n
mori1981/25/19	íwajũ	Aguaruna	bromista	Castellano	n
mori1981/25/20	iwájun	Aguaruna	broma	Castellano	n
mori1981/25/21	iwájut	Aguaruna	hacer bromas	Castellano	verb
mori1981/25/22	ĩwã́jũt	Aguaruna	trampear	Castellano	verb
mori1981/25/22	ĩwã́jũt	Aguaruna	componer	Castellano	verb
mori1981/25/22	ĩwã́jũt	Aguaruna	arreglar cualquier objeto malogrado	Castellano	verb
mori1981/25/23	iwáket	Aguaruna	sanango (especie de planta)	Castellano	n
mori1981/25/24	ĩ́wãnch kúgkuim	Aguaruna	tortuga (especie)	Castellano	n
mori1981/25/25	ĩ́wãnch mẽjẽch	Aguaruna	seda vegetal	Castellano	n
mori1981/25/26	ĩ́wanch	Aguaruna	diablo	Castellano	n
mori1981/25/26	ĩ́wanch	Aguaruna	demonio de la cultura aguaruna. "los 'ihuanch' son los huakanes de hombres muertos. espíritus de carácter malévolo	Castellano	n
mori1981/25/26	ĩwánchi	Aguaruna	diablo	Castellano	n
mori1981/25/26	ĩwánchi	Aguaruna	demonio de la cultura aguaruna. "los 'ihuanch' son los huakanes de hombres muertos. espíritus de carácter malévolo	Castellano	n
mori1981/25/27	ĩwã́nchi punúkjĩ	Aguaruna	cangrejo (especie de tamaño chiquito)	Castellano	n
mori1981/25/28	iwishín	Aguaruna	brujo	Castellano	n
mori1981/25/28	iwishín	Aguaruna	chamán. "chamán que ejerce las funciones de brujo benefactor y puente privilegiado de acceso al mundo de lo real-real	Castellano	n
mori1981/26/1	iwṹt	Aguaruna	abrir la boca	Castellano	verb
mori1981/26/2	iyáajũ	Aguaruna	"chinchón"	Castellano	n
mori1981/26/2	iyáajũ	Aguaruna	tumor	Castellano	n
mori1981/26/2	iyáajũ	Aguaruna	hinchazón	Castellano	n
mori1981/26/3	ĩyã́mu	Aguaruna	caída	Castellano	n
mori1981/26/4	iyã́sh	Aguaruna	cuerpo	Castellano	n
mori1981/26/4	iyãshí	Aguaruna	cuerpo	Castellano	n
mori1981/26/5	ĩyã́ũta	Aguaruna	caer	Castellano	verb
mori1981/26/6	jáajai	Aguaruna	enfermarse	Castellano	verb
mori1981/26/6	jáajai	Aguaruna	estoy enfermo	Castellano	verb
mori1981/26/7	jáanch	Aguaruna	ropa	Castellano	n
mori1981/26/8	jáanch nijatai	Aguaruna	batea	Castellano	n
mori1981/26/9	jáanch wáketu	Aguaruna	ropa encogida	Castellano	adj
mori1981/26/10	jáanch níjat	Aguaruna	lavar la ropa	Castellano	verb
mori1981/26/11	jáanch yákat	Aguaruna	sobar la ropa	Castellano	verb
mori1981/26/12	jácha	Aguaruna	hacha	Castellano	n
mori1981/26/13	jáchat	Aguaruna	salud	Castellano	n
mori1981/26/14	jachitút	Aguaruna	estornudar	Castellano	verb
mori1981/26/15	jágke	Aguaruna	quijada	Castellano	n
mori1981/26/15	jágke	Aguaruna	mandíbula	Castellano	n
mori1981/26/15	jágke	Aguaruna	cachete	Castellano	n
mori1981/26/16	jágki	Aguaruna	espina	Castellano	n
mori1981/26/17	jagkía	Aguaruna	anguila eléctrica	Castellano	n
mori1981/26/18	jáagku	Aguaruna	reumatismo	Castellano	n
mori1981/26/19	jaipít	Aguaruna	limpiar	Castellano	verb
mori1981/26/19	jaipít	Aguaruna	barrer	Castellano	verb
mori1981/26/20	jakéamau	Aguaruna	ahogo	Castellano	n
mori1981/26/20	jakéamau	Aguaruna	asfixia	Castellano	n
mori1981/26/21	jakémamat	Aguaruna	ahogarse	Castellano	verb
mori1981/26/21	jakémamat	Aguaruna	asfixiarse	Castellano	verb
mori1981/26/22	jakét	Aguaruna	ahorrar	Castellano	verb
mori1981/26/23	jakujṹ	Aguaruna	n. roto	Castellano	adj
mori1981/26/24	jámamtuchu	Aguaruna	sano	Castellano	adj
mori1981/26/25	jampúmputu	Aguaruna	humedad	Castellano	n
mori1981/26/25	jampúmputu	Aguaruna	húmedo	Castellano	n
mori1981/26/26	jápa	Aguaruna	venado	Castellano	n
mori1981/26/27	jápa kapántu	Aguaruna	colorado)	Castellano	n
mori1981/26/27	jápa kapántu	Aguaruna	venado (de color rojo	Castellano	n
mori1981/27/1	japa yúwa	Aguaruna	puma	Castellano	n
mori1981/27/2	japa yúwa nanchikĩ́	Aguaruna	uña de puma	Castellano	n
mori1981/27/3	japáim	Aguaruna	nombre de quebrada	Castellano	n
mori1981/27/4	japég	Aguaruna	omóplato	Castellano	n
mori1981/27/5	japijmáu	Aguaruna	borrado	Castellano	adj
mori1981/27/6	japíke	Aguaruna	baqueta	Castellano	n
mori1981/27/7	japimájũ	Aguaruna	limpieza	Castellano	n
mori1981/27/8	japimát	Aguaruna	barrer	Castellano	verb
mori1981/27/9	japimátai	Aguaruna	escoba	Castellano	n
mori1981/27/9	japímuk	Aguaruna	escoba	Castellano	n
mori1981/27/10	japít	Aguaruna	jalar	Castellano	verb
mori1981/27/10	japít	Aguaruna	arrastrar	Castellano	verb
mori1981/27/11	japúgku	Aguaruna	jabón. urupistú apágjãĩ maínawai	Castellano	n
mori1981/27/11	japúgku	Aguaruna	niják ashí iyãshín japug kuí 'roberto y mi papá se bañan	Castellano	n
mori1981/27/12	japújin	Aguaruna	n. húmedo	Castellano	adj
mori1981/27/13	jásta	Aguaruna	espera! wajúpaita? ¿cuántos son? jásta. makichík	Castellano	interj
mori1981/27/13	jásta	Aguaruna	jímaj	Castellano	interj
mori1981/27/13	jásta	Aguaruna	kampáatum ... kuáshat pujáuwai. ¡espera! uno	Castellano	interj
mori1981/27/13	jásta	Aguaruna	dos	Castellano	interj
mori1981/27/13	jásta	Aguaruna	tres	Castellano	interj
mori1981/27/14	játa	Aguaruna	morir	Castellano	verb
mori1981/27/14	játa	Aguaruna	estar enfermo. kumpajũ	Castellano	verb
